DAP,RTP,DA_Charge,DA_Discharge,SoC
26.66,23.739166666666666,0.0,0.0,1.0
28.79,20.6125,0.0,0.0,1.0
40.13,25.805277777777775,0.0,0.5,0.5
44.34,28.60833333333333,0.0,0.5,0.0
41.57,44.26,0.5,0.0,0.5
38.17,94.76416666666665,0.5,0.0,1.0
35.2,30.885833333333334,0.0,0.0,1.0
34.48,28.747500000000002,0.0,0.5,0.5
33.37,27.74166666666667,0.0,0.5,0.0
34.08,29.560833333333335,0.5,0.0,0.5
33.66,28.761666666666667,0.5,0.0,1.0
33.88,28.017500000000002,0.0,0.5,0.5
35.5,32.4625,0.5,0.0,1.0
36.21,28.236666666666668,0.0,0.0,1.0
36.6,22.658333333333335,0.0,0.0,1.0
38.9,23.606666666666673,0.0,0.5,0.5
48.1,23.27166666666666,0.0,0.5,0.0
34.81,19.849166666666665,0.5,0.0,0.5
28.8,12.320000000000002,0.0,0.5,0.0
26.72,15.658333333333331,0.0,0.0,0.0
20.17,25.973333333333333,0.5,0.0,0.5
23.01,27.16083333333334,0.5,0.0,1.0
23.71,24.397500000000004,0.0,0.0,1.0
23.92,23.883333333333336,0.0,0.5,0.5
24.14,24.650833333333335,0.5,0.0,1.0
18.11,15.564999999999998,0.0,0.5,0.5
28.15,22.11916666666666,0.0,0.5,0.0
30.1,30.385833333333334,0.5,0.0,0.5
29.77,28.54416666666667,0.0,0.5,0.0
29.68,31.14916666666667,0.0,0.0,0.0
29.24,32.31250000000001,0.5,0.0,0.5
29.25,33.86083333333334,0.5,0.0,1.0
28.54,29.645,0.0,0.5,0.5
29.21,29.1975,0.0,0.5,0.0
28.98,31.370833333333334,0.5,0.0,0.5
27.29,32.06583333333334,0.5,0.0,1.0
29.22,30.632500000000004,0.0,0.5,0.5
29.81,28.770833333333332,0.0,0.5,0.0
30.2,37.21916666666666,0.5,0.0,0.5
30.6,34.081666666666656,0.5,0.0,1.0
30.4,29.749166666666667,0.0,0.0,0.5
28.74,20.11666666666667,0.0,0.5,0.0
22.98,26.0525,0.5,0.0,0.5
22.25,23.88666666666667,0.5,0.0,1.0
23.86,16.27583333333333,0.0,0.5,0.5
22.14,19.32666666666666,0.0,0.5,0.0
18.66,19.034166666666668,0.5,0.0,0.5
17.22,14.633333333333333,0.5,0.0,1.0
13.99,4.245,0.0,0.5,0.5
15.77,11.634166666666667,0.0,0.5,0.0
17.15,27.89083333333333,0.5,0.0,0.5
19.33,32.76083333333333,0.5,0.0,1.0
27.54,30.99416666666667,0.0,0.0,1.0
28.85,29.46291666666667,0.0,0.0,1.0
28.83,21.604444444444443,0.0,0.5,0.5
28.79,32.40416666666666,0.5,0.0,1.0
29.05,28.30916666666667,0.0,0.5,0.5
30.29,29.125833333333336,0.0,0.5,0.0
29.82,48.6625,0.5,0.0,0.5
29.38,31.514166666666668,0.0,0.5,0.0
30.11,36.925000000000004,0.0,0.0,0.0
28.83,36.675000000000004,0.5,0.0,0.5
28.89,36.86416666666667,0.5,0.0,1.0
32.57,30.287500000000005,0.0,0.5,0.5
35.88,30.909999999999997,0.0,0.5,0.0
29.12,26.704166666666666,0.0,0.0,0.0
24.72,27.604166666666668,0.5,0.0,0.5
23.19,23.886666666666667,0.0,0.0,0.5
35.87,57.19361111111112,0.5,0.0,1.0
28.71,22.058333333333334,0.0,0.0,1.0
29.04,17.441666666666663,0.0,0.5,0.5
29.03,18.2975,0.0,0.5,0.0
29.22,19.621666666666666,0.0,0.0,0.0
26.8,20.83416666666667,0.5,0.0,0.5
30.57,23.605,0.5,0.0,1.0
34.71,18.16333333333333,0.0,0.0,1.0
35.69,19.079166666666662,0.0,0.5,0.5
36.82,17.848333333333333,0.0,0.5,0.0
36.14,20.75,0.0,0.0,0.0
35.69,21.412499999999998,0.0,0.0,0.0
38.33,156.61,0.5,0.0,0.5
39.16,29.727499999999996,0.0,0.5,0.0
35.83,49.97416666666667,0.5,0.0,0.5
36.06,31.65916666666666,0.0,0.0,0.5
37.01,31.671666666666663,0.0,0.5,0.0
36.57,34.945,0.5,0.0,0.5
40.62,50.285000000000004,0.5,0.0,1.0
41.17,31.861666666666668,0.0,0.5,0.5
41.62,40.36833333333333,0.5,0.0,1.0
38.03,31.715,0.0,0.5,0.5
36.22,32.610833333333325,0.0,0.0,0.5
34.82,31.159166666666668,0.0,0.5,0.0
26.62,25.36722222222222,0.5,0.0,0.5
24.94,20.188333333333333,0.0,0.5,0.0
23.5,20.09,0.0,0.0,0.0
23.34,31.911666666666665,0.5,0.0,0.5
23.61,28.986666666666665,0.5,0.0,1.0
26.5,31.514166666666668,0.0,0.5,0.5
35.58,30.355833333333333,0.0,0.5,0.0
38.14,121.13416666666667,0.5,0.0,0.5
41.94,51.36611111111111,0.0,0.5,0.0
42.73,140.54,0.5,0.0,0.5
42.88,202.92749999999992,0.5,0.0,1.0
42.77,44.96666666666667,0.0,0.0,1.0
41.91,33.8975,0.0,0.5,0.5
41.78,53.05666666666667,0.5,0.0,1.0
41.42,27.281666666666663,0.0,0.5,0.5
39.78,28.581666666666663,0.5,0.0,1.0
41.19,26.120833333333334,0.0,0.5,0.5
41.24,28.252499999999998,0.0,0.0,0.5
41.04,26.602083333333336,0.0,0.5,0.0
40.22,35.065,0.5,0.0,0.5
39.06,38.0825,0.5,0.0,1.0
36.06,34.605,0.0,0.5,0.5
30.59,32.49916666666667,0.5,0.0,1.0
27.84,26.27666666666667,0.0,0.5,0.5
24.66,35.18,0.5,0.0,1.0
23.01,19.07916666666667,0.0,0.5,0.5
21.62,17.59583333333333,0.0,0.5,0.0
21.58,18.096666666666668,0.0,0.0,0.0
21.69,22.450000000000003,0.0,0.0,0.0
23.01,25.215833333333336,0.5,0.0,0.5
30.72,36.440000000000005,0.5,0.0,1.0
35.22,33.678333333333335,0.0,0.5,0.5
34.24,32.85833333333334,0.0,0.5,0.0
35.13,34.47416666666667,0.0,0.0,0.0
35.12,34.67250000000001,0.0,0.0,0.0
34.94,36.40166666666667,0.5,0.0,0.5
34.08,33.88972222222222,0.0,0.0,0.5
34.0,33.76333333333333,0.0,0.5,0.0
33.79,34.04,0.0,0.0,0.0
32.4,39.36416666666667,0.5,0.0,0.5
34.1,34.8875,0.0,0.0,0.5
35.66,40.36833333333333,0.5,0.0,1.0
34.47,31.4175,0.0,0.5,0.5
35.7,33.78333333333334,0.0,0.0,0.5
38.08,33.56333333333333,0.0,0.5,0.0
34.16,30.511666666666667,0.0,0.0,0.0
26.19,32.06333333333334,0.5,0.0,0.5
22.44,34.17083333333333,0.5,0.0,1.0
25.46,23.155833333333334,0.0,0.5,0.5
22.62,20.415833333333335,0.0,0.5,0.0
17.64,17.350833333333334,0.0,0.0,0.0
17.9,22.345,0.5,0.0,0.5
17.99,23.100833333333338,0.5,0.0,1.0
20.88,18.390833333333333,0.0,0.0,1.0
28.25,24.903333333333336,0.0,0.0,1.0
35.57,27.96666666666667,0.0,0.5,0.5
34.49,35.9775,0.5,0.0,1.0
34.17,27.172500000000003,0.0,0.5,0.5
34.43,19.704166666666666,0.0,0.5,0.0
33.45,27.7325,0.0,0.0,0.0
32.9,27.8175,0.5,0.0,0.5
32.96,28.755,0.5,0.0,1.0
31.9,24.53333333333333,0.0,0.0,1.0
31.9,13.671666666666667,0.0,0.5,0.5
33.42,22.286666666666665,0.0,0.5,0.0
34.16,23.121666666666666,0.5,0.0,0.5
33.77,21.845,0.0,0.5,0.0
34.68,26.923333333333336,0.5,0.0,0.5
35.55,32.23500000000001,0.5,0.0,1.0
32.58,22.507500000000004,0.0,0.5,0.5
23.52,18.41,0.5,0.0,1.0
25.37,9.511666666666668,0.0,0.5,0.5
22.43,15.583333333333334,0.0,0.5,0.0
17.26,13.915833333333332,0.5,0.0,0.5
15.17,11.504999999999997,0.5,0.0,1.0
17.32,7.572500000000001,0.0,0.0,1.0
17.55,5.116666666666666,0.0,0.5,0.5
19.81,8.834166666666667,0.5,0.0,1.0
25.37,12.294166666666667,0.0,0.5,0.5
34.02,21.705000000000002,0.0,0.5,0.0
34.27,25.505,0.0,0.0,0.0
35.53,26.855833333333333,0.0,0.0,0.0
34.61,32.464999999999996,0.5,0.0,0.5
34.54,31.8025,0.0,0.0,0.5
34.46,34.777499999999996,0.5,0.0,1.0
34.62,28.293333333333333,0.0,0.0,1.0
34.06,26.55916666666667,0.0,0.5,0.5
34.27,27.655,0.0,0.0,0.5
34.4,33.203472222222224,0.5,0.0,1.0
34.96,26.6875,0.0,0.0,1.0
33.96,23.798333333333336,0.0,0.0,1.0
34.12,16.061666666666667,0.0,0.5,0.5
34.32,21.7625,0.0,0.5,0.0
29.41,20.6725,0.0,0.0,0.0
25.12,23.073333333333327,0.5,0.0,0.5
22.83,19.698333333333334,0.0,0.0,0.5
17.26,8.251666666666667,0.0,0.5,0.0
11.28,9.985,0.0,0.0,0.0
11.52,15.849166666666667,0.5,0.0,0.5
11.2,16.631666666666668,0.5,0.0,1.0
11.41,13.199166666666668,0.0,0.5,0.5
12.69,15.959166666666667,0.5,0.0,1.0
19.69,19.415833333333335,0.0,0.0,1.0
26.63,19.99083333333333,0.0,0.0,1.0
30.68,17.224999999999998,0.0,0.5,0.5
32.58,18.01625,0.0,0.5,0.0
32.26,25.343333333333334,0.5,0.0,0.5
32.37,24.185000000000002,0.0,0.5,0.0
32.74,24.819999999999997,0.0,0.0,0.0
32.61,24.9525,0.0,0.0,0.0
32.31,25.805833333333336,0.0,0.0,0.0
32.13,33.63083333333333,0.5,0.0,0.5
32.64,32.22416666666667,0.5,0.0,1.0
33.24,31.88083333333333,0.0,0.0,1.0
30.0,26.163333333333338,0.0,0.5,0.5
29.28,26.31916666666667,0.0,0.0,0.5
31.71,24.5025,0.0,0.0,0.5
26.22,18.706666666666667,0.0,0.5,0.0
22.48,43.114583333333336,0.5,0.0,0.5
23.3,28.874166666666667,0.0,0.5,0.0
21.33,45.16333333333333,0.5,0.0,0.5
18.29,31.555833333333336,0.5,0.0,1.0
18.54,15.740833333333333,0.0,0.0,1.0
16.63,-6.944166666666668,0.0,0.5,0.5
15.22,-8.81,0.0,0.5,0.0
15.68,0.32749999999999996,0.0,0.0,0.0
21.73,8.13,0.0,0.0,0.0
21.38,13.285833333333331,0.5,0.0,0.5
23.72,15.416666666666664,0.0,0.5,0.0
25.62,32.50666666666667,0.5,0.0,0.5
26.37,32.77,0.5,0.0,1.0
26.27,31.273333333333344,0.0,0.0,1.0
25.21,24.2225,0.0,0.5,0.5
24.58,22.38,0.0,0.5,0.0
21.79,31.450833333333335,0.5,0.0,0.5
21.57,27.411666666666672,0.5,0.0,1.0
21.43,25.537499999999994,0.0,0.5,0.5
24.53,39.55416666666667,0.5,0.0,1.0
25.06,25.259999999999994,0.0,0.0,1.0
26.85,23.4475,0.0,0.5,0.5
29.32,10.757916666666667,0.0,0.5,0.0
24.57,15.874166666666667,0.0,0.0,0.0
20.48,22.171666666666667,0.5,0.0,0.5
22.61,20.8025,0.5,0.0,1.0
21.33,13.65625,0.0,0.5,0.5
19.57,16.5575,0.0,0.5,0.0
16.31,16.45416666666667,0.0,0.0,0.0
15.63,16.365833333333338,0.0,0.0,0.0
15.19,18.738333333333333,0.0,0.0,0.0
15.27,22.060833333333335,0.5,0.0,0.5
15.95,23.029166666666665,0.5,0.0,1.0
16.35,18.140555555555558,0.0,0.0,1.0
19.04,19.13,0.0,0.5,0.5
20.67,19.154166666666665,0.0,0.5,0.0
19.4,21.7175,0.5,0.0,0.5
20.59,22.38083333333333,0.5,0.0,1.0
19.4,17.23333333333333,0.0,0.0,1.0
19.39,15.510833333333332,0.0,0.5,0.5
18.06,16.27166666666667,0.5,0.0,1.0
19.36,15.325000000000001,0.0,0.5,0.5
18.41,15.006666666666666,0.5,0.0,1.0
21.01,16.09,0.0,0.5,0.5
20.47,17.33833333333333,0.5,0.0,1.0
24.22,13.505,0.0,0.5,0.5
28.24,21.72083333333333,0.0,0.5,0.0
24.41,18.08083333333333,0.0,0.0,0.0
21.12,16.352500000000003,0.0,0.0,0.0
18.09,15.90916666666667,0.5,0.0,0.5
19.14,17.394166666666663,0.5,0.0,1.0
18.1,14.89,0.0,0.5,0.5
17.85,14.89583333333333,0.0,0.5,0.0
16.35,15.413333333333336,0.5,0.0,0.5
16.63,15.523333333333335,0.5,0.0,1.0
17.88,14.363333333333332,0.0,0.0,1.0
22.23,18.115833333333338,0.0,0.0,1.0
29.39,14.6875,0.0,0.5,0.5
32.69,-35.53388888888889,0.0,0.5,0.0
33.21,20.576666666666664,0.0,0.0,0.0
33.96,28.655833333333334,0.0,0.0,0.0
34.19,31.984166666666667,0.5,0.0,0.5
34.13,27.855833333333333,0.0,0.5,0.0
33.79,30.15416666666667,0.0,0.0,0.0
32.68,30.112499999999997,0.0,0.0,0.0
32.58,48.31416666666667,0.5,0.0,0.5
33.84,32.23500000000001,0.5,0.0,1.0
34.24,27.130833333333328,0.0,0.5,0.5
31.47,29.500833333333333,0.5,0.0,1.0
34.94,30.929166666666664,0.0,0.5,0.5
35.45,27.584166666666672,0.0,0.0,0.5
30.74,15.749166666666667,0.0,0.5,0.0
22.9,20.6775,0.5,0.0,0.5
21.68,17.655833333333334,0.0,0.5,0.0
21.95,18.315833333333334,0.5,0.0,0.5
19.04,15.309166666666668,0.0,0.5,0.0
16.96,16.169166666666666,0.0,0.0,0.0
17.05,16.891666666666666,0.5,0.0,0.5
16.64,16.920833333333334,0.5,0.0,1.0
18.78,15.205833333333333,0.0,0.0,1.0
24.51,18.1925,0.0,0.0,1.0
29.45,12.764999999999999,0.0,0.5,0.5
31.01,23.14583333333334,0.5,0.0,1.0
30.74,10.661666666666665,0.0,0.0,1.0
33.29,12.950833333333334,0.0,0.5,0.5
33.3,5.884166666666666,0.0,0.5,0.0
30.78,23.415000000000003,0.0,0.0,0.0
31.27,25.25,0.5,0.0,0.5
32.73,28.737500000000008,0.5,0.0,1.0
32.93,25.549166666666668,0.0,0.5,0.5
33.63,25.34166666666667,0.0,0.5,0.0
33.68,28.23166666666667,0.5,0.0,0.5
32.09,27.139166666666668,0.5,0.0,1.0
32.82,26.99833333333333,0.0,0.5,0.5
33.98,29.302500000000006,0.0,0.5,0.0
29.24,26.9375,0.0,0.0,0.0
22.66,23.916666666666668,0.5,0.0,0.5
20.89,26.484583333333333,0.5,0.0,1.0
24.08,19.33833333333333,0.0,0.0,1.0
19.32,10.215000000000002,0.0,0.5,0.5
18.27,11.919166666666667,0.0,0.5,0.0
18.41,17.116666666666667,0.5,0.0,0.5
18.1,18.154166666666665,0.5,0.0,1.0
20.67,13.04416666666667,0.0,0.5,0.5
26.71,19.276666666666667,0.0,0.5,0.0
29.5,25.583333333333332,0.5,0.0,0.5
30.53,30.513333333333332,0.5,0.0,1.0
33.32,19.49861111111111,0.0,0.5,0.5
33.49,25.48,0.0,0.0,0.5
34.25,17.531666666666663,0.0,0.5,0.0
33.43,41.35958333333333,0.5,0.0,0.5
33.49,31.8625,0.0,0.5,0.0
34.08,48.24416666666667,0.5,0.0,0.5
33.39,33.070833333333326,0.0,0.5,0.0
33.52,51.58583333333333,0.0,0.0,0.0
34.32,77.04083333333334,0.5,0.0,0.5
32.72,105.27416666666664,0.5,0.0,1.0
33.28,31.534166666666668,0.0,0.5,0.5
34.36,27.701666666666664,0.0,0.5,0.0
29.07,25.018333333333334,0.0,0.0,0.0
26.35,22.631666666666664,0.0,0.0,0.0
23.38,24.175,0.5,0.0,0.5
21.11,22.58333333333333,0.5,0.0,1.0
20.87,20.849166666666665,0.0,0.5,0.5
19.02,18.959999999999997,0.0,0.5,0.0
17.95,20.4425,0.5,0.0,0.5
18.69,19.861666666666668,0.0,0.0,0.5
20.73,23.087500000000002,0.5,0.0,1.0
25.13,20.825,0.0,0.5,0.5
27.67,24.046666666666667,0.5,0.0,1.0
30.86,24.17833333333333,0.0,0.0,1.0
32.53,16.540833333333335,0.0,0.5,0.5
30.13,18.293333333333337,0.0,0.0,0.5
33.27,19.454166666666666,0.0,0.5,0.0
31.52,22.331666666666663,0.5,0.0,0.5
32.15,21.260833333333334,0.0,0.5,0.0
31.38,22.31166666666667,0.5,0.0,0.5
31.01,20.911666666666665,0.0,0.5,0.0
32.3,25.125,0.5,0.0,0.5
33.57,25.4675,0.0,0.5,0.0
29.8,23.299166666666668,0.0,0.0,0.0
29.76,30.888333333333332,0.5,0.0,0.5
35.04,27.647500000000004,0.0,0.5,0.0
27.9,21.194999999999997,0.5,0.0,0.5
25.28,11.549999999999999,0.0,0.5,0.0
22.81,21.7225,0.5,0.0,0.5
20.06,16.368333333333336,0.0,0.0,0.5
19.74,13.1425,0.0,0.5,0.0
18.56,20.297500000000003,0.5,0.0,0.5
18.35,19.27,0.0,0.0,0.5
18.14,19.90666666666667,0.5,0.0,1.0
19.04,11.514166666666668,0.0,0.0,1.0
25.23,11.151666666666669,0.0,0.5,0.5
31.17,15.338333333333333,0.0,0.5,0.0
33.35,25.206666666666674,0.5,0.0,0.5
35.04,25.626666666666665,0.0,0.5,0.0
34.45,32.74333333333333,0.0,0.0,0.0
33.78,35.47166666666667,0.5,0.0,0.5
32.65,32.093333333333334,0.5,0.0,1.0
32.9,26.271666666666665,0.0,0.0,1.0
31.16,23.5725,0.0,0.0,1.0
32.56,22.394166666666667,0.0,0.0,1.0
33.11,22.478333333333335,0.0,0.0,1.0
33.02,19.770833333333336,0.0,0.5,0.5
30.0,17.059166666666666,0.5,0.0,1.0
32.95,6.2683333333333335,0.0,0.5,0.5
34.69,8.961666666666668,0.0,0.5,0.0
27.46,14.181666666666667,0.5,0.0,0.5
26.22,9.9675,0.0,0.5,0.0
23.12,22.270833333333332,0.5,0.0,0.5
17.35,19.92083333333333,0.5,0.0,1.0
17.11,15.681666666666667,0.0,0.0,1.0
16.42,8.847499999999998,0.0,0.0,1.0
16.46,0.64,0.0,0.5,0.5
15.36,0.8658333333333333,0.0,0.5,0.0
17.31,14.254166666666668,0.5,0.0,0.5
18.72,13.676666666666668,0.0,0.0,0.5
19.04,15.606111111111112,0.5,0.0,1.0
24.45,2.7550000000000003,0.0,0.5,0.5
26.42,11.160833333333334,0.0,0.0,0.5
26.52,10.351666666666668,0.0,0.5,0.0
26.22,13.915833333333333,0.0,0.0,0.0
25.3,21.469166666666666,0.5,0.0,0.5
24.89,18.655833333333334,0.5,0.0,1.0
23.16,16.83583333333333,0.0,0.0,1.0
22.94,3.4308333333333327,0.0,0.5,0.5
22.9,17.791666666666664,0.5,0.0,1.0
26.02,16.44,0.0,0.5,0.5
26.08,19.594166666666666,0.0,0.5,0.0
26.68,24.86916666666666,0.5,0.0,0.5
28.84,24.413333333333338,0.5,0.0,1.0
26.23,18.840833333333332,0.0,0.5,0.5
24.93,18.256666666666664,0.0,0.5,0.0
22.88,18.645833333333332,0.0,0.0,0.0
21.67,21.662499999999998,0.0,0.0,0.0
18.17,19.070833333333336,0.5,0.0,0.5
17.93,18.7,0.0,0.5,0.0
17.99,19.605833333333333,0.0,0.0,0.0
16.48,23.67,0.5,0.0,0.5
15.64,24.1925,0.5,0.0,1.0
17.5,15.65333333333333,0.0,0.0,1.0
18.03,13.350833333333332,0.0,0.5,0.5
20.12,16.315833333333334,0.0,0.5,0.0
23.14,21.837500000000006,0.5,0.0,0.5
25.73,22.72916666666666,0.5,0.0,1.0
25.59,19.655,0.0,0.0,1.0
25.09,13.4425,0.0,0.5,0.5
24.2,15.258333333333335,0.0,0.5,0.0
21.68,17.298333333333336,0.5,0.0,0.5
22.01,16.584999999999997,0.0,0.5,0.0
24.2,20.598333333333333,0.5,0.0,0.5
25.11,23.34916666666666,0.5,0.0,1.0
27.13,21.912499999999998,0.0,0.0,1.0
29.77,24.505,0.0,0.5,0.5
32.29,26.743333333333336,0.5,0.0,1.0
29.01,20.236666666666668,0.0,0.5,0.5
24.59,15.928333333333335,0.0,0.5,0.0
23.64,23.825833333333335,0.0,0.0,0.0
21.62,28.08333333333334,0.5,0.0,0.5
19.56,17.571666666666665,0.0,0.5,0.0
18.13,23.499999999999996,0.5,0.0,0.5
17.84,23.671666666666667,0.5,0.0,1.0
19.71,22.896666666666665,0.0,0.0,1.0
22.79,19.103888888888886,0.0,0.5,0.5
26.36,25.58083333333333,0.5,0.0,1.0
30.68,26.9275,0.0,0.0,1.0
28.55,22.56083333333333,0.0,0.0,1.0
27.5,13.384999999999998,0.0,0.5,0.5
27.5,15.59666666666667,0.0,0.0,0.5
27.22,14.628333333333336,0.0,0.5,0.0
25.96,18.235833333333336,0.5,0.0,0.5
25.5,17.68166666666667,0.0,0.5,0.0
24.92,22.521666666666672,0.0,0.0,0.0
25.02,23.543333333333333,0.5,0.0,0.5
26.67,22.125,0.0,0.5,0.0
27.63,29.1825,0.5,0.0,0.5
27.59,26.331666666666663,0.5,0.0,1.0
31.22,25.093333333333334,0.0,0.5,0.5
34.19,29.959999999999997,0.0,0.0,0.5
28.57,22.99916666666667,0.0,0.5,0.0
21.19,24.78166666666667,0.5,0.0,0.5
19.57,24.96666666666667,0.5,0.0,1.0
23.29,19.905833333333334,0.0,0.5,0.5
20.44,18.053333333333335,0.0,0.0,0.5
18.32,13.444166666666668,0.0,0.5,0.0
19.3,17.313333333333336,0.0,0.0,0.0
18.3,17.763333333333332,0.5,0.0,0.5
21.07,17.718333333333337,0.0,0.5,0.0
25.56,23.749166666666667,0.0,0.0,0.0
29.25,37.994166666666665,0.0,0.0,0.0
29.57,55.98,0.5,0.0,0.5
30.48,42.14,0.5,0.0,1.0
29.97,31.049166666666668,0.0,0.0,1.0
29.5,28.903333333333332,0.0,0.0,1.0
28.17,24.864166666666666,0.0,0.5,0.5
27.49,23.276666666666667,0.0,0.5,0.0
27.01,24.393888888888892,0.5,0.0,0.5
27.45,24.423333333333336,0.5,0.0,1.0
28.87,23.487499999999997,0.0,0.0,1.0
31.02,23.173333333333332,0.0,0.0,1.0
31.49,22.935833333333335,0.0,0.5,0.5
32.68,24.460833333333337,0.0,0.0,0.5
33.74,25.3275,0.0,0.5,0.0
28.53,23.21166666666667,0.0,0.0,0.0
20.91,20.700833333333332,0.5,0.0,0.5
19.75,21.691666666666663,0.5,0.0,1.0
20.32,18.184166666666663,0.0,0.5,0.5
17.09,21.141666666666666,0.5,0.0,1.0
14.89,12.534166666666666,0.0,0.0,1.0
14.49,8.691666666666668,0.0,0.5,0.5
14.49,6.360833333333335,0.0,0.5,0.0
16.88,17.874166666666667,0.5,0.0,0.5
24.32,22.756249999999998,0.0,0.5,0.0
27.71,27.294166666666666,0.0,0.0,0.0
27.17,31.01583333333333,0.5,0.0,0.5
27.71,26.569999999999997,0.0,0.5,0.0
27.48,34.227500000000006,0.5,0.0,0.5
27.34,28.120833333333334,0.5,0.0,1.0
26.34,19.575833333333332,0.0,0.5,0.5
25.47,29.52,0.5,0.0,1.0
25.19,17.2225,0.0,0.5,0.5
26.75,19.46083333333333,0.0,0.0,0.5
28.19,19.776666666666667,0.0,0.5,0.0
30.65,46.04,0.5,0.0,0.5
29.66,50.15083333333333,0.5,0.0,1.0
30.56,35.23916666666667,0.0,0.0,1.0
31.54,40.656666666666666,0.5,0.0,1.0
27.67,25.944999999999997,0.0,0.5,0.5
20.91,26.507500000000004,0.5,0.0,1.0
20.23,21.92916666666667,0.0,0.0,1.0
20.82,18.273333333333337,0.0,0.5,0.5
17.76,16.305833333333336,0.0,0.5,0.0
15.45,16.2275,0.0,0.0,0.0
15.22,16.296666666666667,0.0,0.0,0.0
14.47,18.034999999999997,0.5,0.0,0.5
16.97,18.85833333333333,0.5,0.0,1.0
21.07,22.049166666666665,0.0,0.0,1.0
28.77,27.855000000000004,0.0,0.5,0.5
29.36,28.535000000000007,0.5,0.0,1.0
31.54,24.864999999999995,0.0,0.0,1.0
31.58,21.270833333333332,0.0,0.5,0.5
30.74,23.240833333333338,0.0,0.5,0.0
29.49,24.38083333333333,0.0,0.0,0.0
29.04,51.62777777777777,0.0,0.0,0.0
28.73,81.89083333333333,0.5,0.0,0.5
29.08,73.74333333333333,0.5,0.0,1.0
31.42,28.756249999999998,0.0,0.0,1.0
32.98,23.0725,0.0,0.5,0.5
31.7,25.245833333333337,0.0,0.5,0.0
32.33,35.48666666666667,0.5,0.0,0.5
34.45,30.58833333333334,0.0,0.0,0.5
27.88,22.484166666666667,0.0,0.5,0.0
21.92,21.38,0.5,0.0,0.5
21.39,20.115833333333338,0.5,0.0,1.0
21.26,12.2575,0.0,0.5,0.5
19.24,7.322500000000001,0.0,0.5,0.0
17.41,13.232500000000002,0.5,0.0,0.5
16.8,15.75,0.5,0.0,1.0
17.64,11.005,0.0,0.5,0.5
19.96,14.216666666666669,0.0,0.5,0.0
22.04,23.224166666666665,0.5,0.0,0.5
25.43,24.644166666666667,0.0,0.5,0.0
26.35,30.485,0.5,0.0,0.5
29.19,36.29666666666666,0.5,0.0,1.0
29.19,26.486666666666665,0.0,0.0,1.0
29.78,22.344166666666666,0.0,0.5,0.5
28.9,22.5525,0.0,0.5,0.0
28.95,30.194999999999997,0.5,0.0,0.5
27.73,26.16,0.5,0.0,1.0
28.93,26.57666666666667,0.0,0.0,1.0
29.85,26.265,0.0,0.5,0.5
30.94,28.6875,0.5,0.0,1.0
29.47,22.98166666666667,0.0,0.5,0.5
27.74,23.5475,0.0,0.0,0.5
28.9,23.896666666666665,0.0,0.5,0.0
25.27,24.79833333333333,0.0,0.0,0.0
21.26,23.866666666666664,0.0,0.0,0.0
20.06,24.05333333333333,0.5,0.0,0.5
19.44,22.297500000000003,0.0,0.0,0.5
16.6,18.584166666666665,0.0,0.5,0.0
13.72,18.495833333333334,0.5,0.0,0.5
12.45,16.155,0.0,0.0,0.5
11.78,19.535833333333333,0.5,0.0,1.0
18.81,21.397500000000004,0.0,0.0,1.0
20.01,19.706666666666667,0.0,0.5,0.5
20.63,22.275000000000002,0.5,0.0,1.0
22.87,23.849999999999998,0.0,0.5,0.5
26.24,26.583333333333332,0.0,0.5,0.0
25.65,27.988333333333333,0.0,0.0,0.0
25.37,38.9925,0.5,0.0,0.5
23.26,26.854166666666668,0.5,0.0,1.0
25.16,23.412499999999998,0.0,0.5,0.5
22.98,21.6125,0.0,0.5,0.0
21.55,22.771666666666672,0.5,0.0,0.5
22.98,22.659999999999997,0.5,0.0,1.0
28.0,22.62750000000001,0.0,0.0,1.0
28.73,22.59166666666667,0.0,0.0,1.0
30.41,23.034166666666664,0.0,0.5,0.5
27.66,31.339166666666667,0.5,0.0,1.0
22.18,22.588333333333328,0.0,0.5,0.5
18.83,22.07916666666667,0.0,0.0,0.5
19.32,23.4575,0.5,0.0,1.0
21.07,14.518333333333333,0.0,0.5,0.5
18.72,17.438333333333336,0.0,0.5,0.0
17.31,17.320833333333333,0.0,0.0,0.0
16.45,17.643333333333334,0.0,0.0,0.0
15.71,18.191666666666666,0.5,0.0,0.5
16.22,17.944166666666668,0.0,0.0,0.5
15.8,18.624166666666667,0.5,0.0,1.0
15.75,17.111666666666668,0.0,0.5,0.5
17.92,19.620833333333326,0.5,0.0,1.0
19.62,18.061666666666667,0.0,0.5,0.5
20.5,19.66083333333333,0.0,0.5,0.0
21.0,27.626666666666665,0.0,0.0,0.0
20.26,32.80083333333333,0.5,0.0,0.5
20.3,25.831111111111113,0.0,0.5,0.0
19.01,32.28166666666667,0.5,0.0,0.5
18.9,32.32833333333333,0.5,0.0,1.0
20.27,28.20666666666666,0.0,0.0,1.0
22.91,28.792499999999993,0.0,0.0,1.0
28.26,33.330000000000005,0.0,0.0,1.0
29.46,24.384166666666662,0.0,0.5,0.5
36.44,28.43166666666667,0.0,0.5,0.0
24.21,23.809166666666666,0.0,0.0,0.0
20.51,21.073333333333334,0.5,0.0,0.5
20.71,20.756666666666664,0.5,0.0,1.0
20.64,14.195833333333335,0.0,0.5,0.5
