DAP,RTP,DA_Charge,DA_Discharge,SoC
26.62,25.195833333333336,0.0,0.0,0.0
25.96,24.899166666666662,0.5,0.0,0.5
21.27,16.694166666666664,0.0,0.5,0.0
19.96,21.131666666666664,0.0,0.0,0.0
18.79,21.100833333333338,0.5,0.0,0.5
18.72,21.99333333333333,0.5,0.0,1.0
18.9,19.6075,0.0,0.0,1.0
21.28,19.051666666666666,0.0,0.5,0.5
29.33,27.501666666666665,0.0,0.0,0.5
32.43,47.79749999999999,0.5,0.0,1.0
31.21,25.51,0.0,0.5,0.5
30.01,25.017500000000002,0.5,0.0,1.0
31.88,24.535833333333333,0.0,0.5,0.5
33.21,24.194166666666664,0.0,0.5,0.0
31.44,25.23833333333333,0.0,0.0,0.0
30.27,25.91083333333333,0.5,0.0,0.5
31.65,25.959166666666665,0.0,0.5,0.0
30.86,27.083333333333332,0.5,0.0,0.5
39.98,32.47166666666667,0.0,0.5,0.0
52.17,71.59166666666667,0.5,0.0,0.5
47.01,72.85499999999999,0.5,0.0,1.0
42.09,38.025,0.5,0.0,1.0
38.53,31.250833333333333,0.0,0.5,0.5
32.4,26.238333333333333,0.0,0.5,0.0
26.29,26.031666666666666,0.5,0.0,0.5
24.64,23.950000000000003,0.0,0.5,0.0
27.6,29.825000000000003,0.0,0.0,0.0
24.14,31.214999999999993,0.5,0.0,0.5
22.23,26.247500000000002,0.5,0.0,1.0
21.75,23.645833333333332,0.0,0.0,1.0
22.88,18.144166666666667,0.0,0.0,1.0
31.64,20.805,0.0,0.5,0.5
35.34,30.550833333333333,0.0,0.5,0.0
41.57,53.354166666666664,0.5,0.0,0.5
39.59,32.949999999999996,0.0,0.5,0.0
37.82,34.145833333333336,0.0,0.0,0.0
40.84,49.97333333333333,0.5,0.0,0.5
39.52,64.16333333333333,0.5,0.0,1.0
39.02,41.74999999999999,0.0,0.0,1.0
38.9,37.73916666666666,0.0,0.5,0.5
38.99,42.13666666666666,0.5,0.0,1.0
40.69,42.303333333333335,0.0,0.0,1.0
47.55,42.625,0.0,0.5,0.5
59.36,54.56916666666667,0.5,0.0,1.0
55.36,46.0625,0.0,0.5,0.5
55.53,45.835,0.5,0.0,1.0
49.72,35.9775,0.0,0.5,0.5
44.96,31.679166666666664,0.0,0.5,0.0
37.7,39.64333333333334,0.5,0.0,0.5
34.14,33.009166666666665,0.0,0.0,0.5
45.42,37.8575,0.0,0.5,0.0
38.69,42.595,0.5,0.0,0.5
33.82,42.284166666666664,0.5,0.0,1.0
38.87,41.29416666666666,0.0,0.5,0.5
34.38,43.08083333333334,0.5,0.0,1.0
47.69,39.34916666666667,0.0,0.0,1.0
62.3,47.05583333333334,0.0,0.5,0.5
69.16,67.5025,0.5,0.0,1.0
68.38,49.01666666666667,0.0,0.0,1.0
68.27,41.115833333333335,0.0,0.5,0.5
66.52,47.11916666666667,0.5,0.0,1.0
65.75,45.961666666666666,0.0,0.0,1.0
61.58,41.23166666666666,0.0,0.0,1.0
61.99,40.205,0.0,0.5,0.5
62.2,43.65916666666667,0.5,0.0,1.0
62.2,40.181111111111115,0.0,0.0,1.0
71.9,43.759166666666665,0.0,0.0,1.0
88.0,43.55916666666667,0.0,0.0,1.0
95.2,47.18750000000001,0.0,0.5,0.5
86.23,45.03666666666667,0.0,0.5,0.0
78.76,45.073055555555555,0.0,0.0,0.0
70.79,42.473055555555554,0.0,0.0,0.0
62.84,47.76208333333333,0.0,0.0,0.0
58.29,44.21,0.0,0.0,0.0
49.49,41.292500000000004,0.0,0.0,0.0
44.72,43.85416666666668,0.5,0.0,0.5
43.84,40.51416666666667,0.5,0.0,1.0
42.55,32.980833333333344,0.0,0.0,1.0
37.3,22.825833333333332,0.0,0.0,1.0
46.74,27.0625,0.0,0.5,0.5
51.24,34.87083333333334,0.0,0.5,0.0
50.1,43.51083333333333,0.0,0.0,0.0
50.82,75.00375000000001,0.5,0.0,0.5
53.01,80.1,0.5,0.0,1.0
54.34,62.10833333333333,0.0,0.0,1.0
51.65,39.79611111111111,0.0,0.5,0.5
48.95,44.41416666666667,0.5,0.0,1.0
48.21,26.386666666666667,0.0,0.5,0.5
47.94,31.85166666666667,0.5,0.0,1.0
52.02,28.685833333333335,0.0,0.0,1.0
61.15,34.37833333333334,0.0,0.0,1.0
74.02,32.247499999999995,0.0,0.5,0.5
74.02,45.558749999999996,0.0,0.0,0.5
62.62,35.663333333333334,0.0,0.5,0.0
60.46,39.604166666666664,0.0,0.0,0.0
56.28,40.520833333333336,0.0,0.0,0.0
45.02,77.86166666666666,0.5,0.0,0.5
41.9,38.26166666666666,0.0,0.0,0.5
39.78,34.46833333333333,0.0,0.5,0.0
37.9,34.28666666666667,0.5,0.0,0.5
32.18,31.27583333333334,0.5,0.0,1.0
31.98,20.986666666666665,0.0,0.5,0.5
31.81,18.4275,0.0,0.5,0.0
36.26,32.255,0.5,0.0,0.5
36.54,34.24250000000001,0.5,0.0,1.0
37.94,30.66749999999999,0.0,0.5,0.5
42.65,25.17916666666667,0.0,0.5,0.0
42.61,47.78666666666666,0.5,0.0,0.5
43.71,51.3775,0.5,0.0,1.0
41.72,35.649166666666666,0.0,0.5,0.5
41.09,33.37916666666667,0.0,0.5,0.0
40.45,37.660833333333336,0.0,0.0,0.0
39.14,47.13833333333333,0.5,0.0,0.5
45.62,60.785000000000004,0.5,0.0,1.0
59.02,44.67416666666667,0.0,0.5,0.5
69.22,62.42583333333334,0.5,0.0,1.0
64.47,46.468333333333334,0.0,0.5,0.5
61.35,54.339166666666664,0.0,0.5,0.0
59.73,60.83083333333332,0.5,0.0,0.5
53.88,54.1575,0.0,0.0,0.5
41.3,49.5536111111111,0.5,0.0,1.0
39.09,32.44916666666667,0.0,0.0,1.0
39.47,31.418333333333326,0.0,0.0,1.0
38.24,29.110833333333332,0.0,0.5,0.5
36.94,27.423333333333332,0.0,0.5,0.0
36.0,35.854166666666664,0.5,0.0,0.5
37.1,35.85666666666666,0.5,0.0,1.0
45.86,37.503611111111105,0.0,0.5,0.5
53.67,43.4775,0.0,0.5,0.0
62.89,78.37500000000001,0.5,0.0,0.5
59.15,50.685,0.0,0.5,0.0
53.61,63.86416666666668,0.5,0.0,0.5
57.32,49.62416666666667,0.0,0.5,0.0
50.45,62.98166666666666,0.0,0.0,0.0
47.35,60.04555555555555,0.5,0.0,0.5
47.01,62.21083333333333,0.5,0.0,1.0
47.36,53.15416666666667,0.0,0.0,1.0
50.71,42.8225,0.0,0.5,0.5
69.89,64.1075,0.0,0.0,0.5
76.65,73.55083333333334,0.5,0.0,1.0
75.72,60.47333333333333,0.0,0.5,0.5
74.51,64.75916666666667,0.0,0.5,0.0
70.57,67.6075,0.0,0.0,0.0
61.78,173.32416666666666,0.5,0.0,0.5
43.9,78.79916666666666,0.5,0.0,1.0
39.84,34.18,0.0,0.5,0.5
40.23,60.71833333333334,0.5,0.0,1.0
40.01,43.75583333333333,0.0,0.5,0.5
37.22,39.97166666666667,0.0,0.5,0.0
37.28,54.63,0.5,0.0,0.5
35.57,57.00583333333333,0.5,0.0,1.0
47.4,53.895833333333336,0.0,0.5,0.5
57.64,70.35416666666667,0.5,0.0,1.0
67.87,61.49333333333334,0.0,0.5,0.5
62.15,61.06666666666666,0.0,0.0,0.5
58.55,49.19,0.0,0.5,0.0
51.46,67.23444444444443,0.5,0.0,0.5
42.39,48.99,0.0,0.0,0.5
41.52,42.471666666666664,0.0,0.5,0.0
41.89,76.74333333333334,0.5,0.0,0.5
42.34,67.50916666666667,0.5,0.0,1.0
44.43,59.87125,0.0,0.5,0.5
49.09,76.82666666666667,0.5,0.0,1.0
64.39,75.2675,0.0,0.5,0.5
63.34,75.695,0.5,0.0,1.0
54.33,54.724999999999994,0.0,0.5,0.0
48.86,70.2025,0.5,0.0,0.5
47.6,62.515833333333326,0.0,0.5,0.0
36.59,56.50666666666667,0.5,0.0,0.5
32.45,51.4025,0.5,0.0,1.0
38.89,43.17583333333334,0.0,0.5,0.5
38.56,41.83583333333334,0.0,0.5,0.0
35.72,40.925000000000004,0.0,0.0,0.0
37.3,42.90416666666667,0.5,0.0,0.5
37.83,46.07,0.5,0.0,1.0
38.92,41.549166666666665,0.0,0.0,1.0
57.76,47.79333333333332,0.0,0.5,0.5
61.53,47.161666666666655,0.0,0.5,0.0
59.5,51.07,0.0,0.0,0.0
56.31,60.739166666666655,0.0,0.0,0.0
48.08,69.92000000000002,0.5,0.0,0.5
45.92,58.80250000000001,0.0,0.0,0.5
43.87,51.65083333333333,0.0,0.5,0.0
42.6,83.58999999999997,0.5,0.0,0.5
43.67,57.9975,0.5,0.0,1.0
46.11,54.69833333333333,0.0,0.0,1.0
55.3,56.470833333333324,0.0,0.5,0.5
65.65,70.16416666666666,0.0,0.0,0.5
65.71,70.41583333333332,0.5,0.0,1.0
58.99,214.20916666666662,0.5,0.0,1.0
55.56,76.37833333333334,0.0,0.0,1.0
50.13,46.7586111111111,0.0,0.5,0.5
38.69,57.34000000000001,0.5,0.0,1.0
37.71,50.12444444444444,0.0,0.0,1.0
40.67,40.453333333333326,0.0,0.5,0.5
40.44,38.75166666666667,0.0,0.5,0.0
34.71,37.958333333333336,0.5,0.0,0.5
34.74,35.719166666666666,0.5,0.0,1.0
35.31,35.002500000000005,0.0,0.0,1.0
50.07,35.08291666666667,0.0,0.5,0.5
55.6,43.620416666666664,0.0,0.5,0.0
60.57,70.48083333333334,0.5,0.0,0.5
56.71,69.46749999999999,0.5,0.0,1.0
55.44,44.885,0.0,0.5,0.5
56.97,42.830000000000005,0.0,0.5,0.0
50.53,55.2775,0.5,0.0,0.5
47.53,48.31583333333333,0.5,0.0,1.0
47.11,42.20250000000001,0.0,0.0,1.0
49.58,43.22083333333333,0.0,0.5,0.5
50.92,52.01083333333333,0.5,0.0,1.0
54.77,46.74583333333334,0.0,0.0,1.0
67.53,50.875,0.0,0.5,0.5
68.27,53.15083333333333,0.0,0.0,0.5
59.07,51.05333333333334,0.0,0.5,0.0
57.0,50.58333333333334,0.0,0.0,0.0
51.83,51.300000000000004,0.0,0.0,0.0
45.53,52.169999999999995,0.0,0.0,0.0
40.66,77.06,0.5,0.0,0.5
47.72,39.762499999999996,0.0,0.5,0.0
46.24,62.74916666666667,0.5,0.0,0.5
41.48,57.965,0.5,0.0,1.0
40.57,44.385833333333345,0.0,0.5,0.5
41.76,55.4075,0.0,0.0,0.5
51.38,72.98083333333334,0.5,0.0,1.0
63.92,56.69749999999999,0.0,0.5,0.5
68.71,56.211666666666666,0.0,0.5,0.0
75.0,68.31833333333333,0.5,0.0,0.5
75.35,60.87250000000001,0.0,0.5,0.0
66.95,65.39833333333334,0.5,0.0,0.5
62.15,62.185833333333335,0.5,0.0,1.0
57.84,50.806666666666665,0.0,0.0,1.0
56.07,48.88166666666667,0.0,0.0,1.0
56.51,47.1925,0.0,0.5,0.5
57.6,46.62916666666667,0.0,0.5,0.0
65.36,64.07833333333335,0.5,0.0,0.5
67.81,66.02,0.5,0.0,1.0
66.86,63.199166666666656,0.0,0.5,0.5
66.55,63.35333333333333,0.5,0.0,1.0
62.67,44.55166666666667,0.0,0.5,0.5
55.44,41.14,0.0,0.5,0.0
47.19,41.01416666666666,0.0,0.0,0.0
43.48,66.25416666666666,0.5,0.0,0.5
49.79,53.44583333333333,0.5,0.0,1.0
51.11,38.20583333333334,0.0,0.5,0.5
47.59,40.6675,0.0,0.0,0.5
47.59,41.56166666666667,0.5,0.0,1.0
46.63,36.18916666666667,0.0,0.5,0.5
48.88,40.314166666666665,0.0,0.0,0.5
43.37,44.96,0.5,0.0,1.0
43.12,30.090000000000003,0.0,0.0,1.0
56.69,29.669999999999998,0.0,0.0,1.0
63.09,32.1675,0.0,0.5,0.5
88.43,38.36083333333334,0.0,0.5,0.0
87.99,130.06083333333333,0.5,0.0,0.5
85.63,149.22791666666666,0.5,0.0,1.0
80.68,55.178333333333335,0.0,0.5,0.5
82.52,57.23333333333333,0.0,0.0,0.5
84.45,59.85083333333333,0.5,0.0,1.0
104.79,49.1025,0.0,0.5,0.5
108.81,87.25916666666667,0.5,0.0,1.0
106.28,77.71583333333332,0.0,0.5,0.5
101.48,63.31333333333334,0.0,0.5,0.0
94.71,65.23416666666667,0.5,0.0,0.5
92.2,55.77166666666668,0.0,0.5,0.0
77.76,63.98583333333334,0.5,0.0,0.5
82.42,39.233333333333334,0.0,0.5,0.0
100.08,100.49083333333334,0.5,0.0,0.5
85.19,51.78833333333333,0.0,0.5,0.0
81.43,76.03166666666668,0.5,0.0,0.5
77.0,72.83833333333335,0.5,0.0,1.0
77.0,62.01916666666667,0.0,0.0,1.0
77.77,46.88500000000001,0.0,0.5,0.5
78.34,78.2475,0.5,0.0,1.0
92.66,76.1225,0.0,0.0,1.0
100.33,23.69333333333333,0.0,0.5,0.5
105.66,23.350000000000005,0.0,0.5,0.0
110.79,99.17916666666667,0.5,0.0,0.5
110.54,115.75,0.5,0.0,1.0
110.59,65.08749999999999,0.0,0.5,0.5
112.13,56.46333333333334,0.0,0.5,0.0
113.05,74.83166666666666,0.5,0.0,0.5
114.39,72.18833333333333,0.5,0.0,1.0
129.11,70.80333333333333,0.0,0.5,0.5
149.78,106.13083333333333,0.5,0.0,1.0
150.0,105.77083333333331,0.0,0.5,0.5
136.01,101.7,0.5,0.0,1.0
127.83,78.10333333333334,0.0,0.5,0.5
118.23,76.35416666666667,0.0,0.5,0.0
112.17,102.24388888888889,0.5,0.0,0.5
110.18,73.34749999999998,0.0,0.0,0.5
108.83,83.46,0.5,0.0,1.0
108.18,54.85583333333333,0.0,0.5,0.5
106.93,42.767500000000005,0.0,0.5,0.0
107.24,72.38916666666667,0.5,0.0,0.5
106.59,65.23416666666667,0.5,0.0,1.0
111.67,45.849999999999994,0.0,0.5,0.5
119.67,75.99249999999999,0.0,0.5,0.0
122.91,97.46583333333335,0.5,0.0,0.5
143.54,102.05083333333333,0.0,0.5,0.0
135.16,97.78249999999998,0.0,0.0,0.0
130.49,128.35125000000002,0.0,0.0,0.0
129.91,222.8141666666667,0.5,0.0,0.5
126.32,151.58916666666667,0.5,0.0,1.0
125.34,123.26333333333334,0.0,0.5,0.5
122.13,130.93416666666667,0.0,0.0,0.5
127.66,140.35166666666663,0.5,0.0,1.0
149.98,147.67166666666665,0.0,0.5,0.5
182.87,147.2875,0.0,0.5,0.0
178.0,176.65666666666667,0.5,0.0,0.5
177.68,163.24249999999998,0.0,0.5,0.0
159.71,158.36166666666668,0.5,0.0,0.5
132.11,150.26166666666666,0.5,0.0,1.0
119.14,113.91833333333331,0.0,0.0,1.0
113.21,83.75666666666667,0.0,0.5,0.5
107.98,96.85138888888889,0.0,0.0,0.5
103.23,78.31916666666667,0.0,0.5,0.0
100.99,125.08083333333333,0.5,0.0,0.5
103.41,115.27249999999998,0.5,0.0,1.0
107.39,117.61833333333334,0.0,0.5,0.5
112.79,116.89499999999998,0.0,0.5,0.0
134.15,304.9316666666666,0.5,0.0,0.5
145.61,141.34166666666667,0.0,0.5,0.0
136.83,220.40416666666667,0.5,0.0,0.5
120.85,139.035,0.0,0.0,0.5
116.89,222.15083333333328,0.5,0.0,1.0
113.39,118.54416666666667,0.0,0.0,1.0
112.03,80.08666666666667,0.0,0.5,0.5
110.96,93.26583333333336,0.5,0.0,1.0
109.73,77.49277777777779,0.0,0.5,0.5
110.96,88.72999999999998,0.5,0.0,1.0
114.71,73.53166666666668,0.0,0.0,1.0
134.62,92.83916666666666,0.0,0.5,0.5
134.55,92.98916666666668,0.0,0.0,0.5
126.21,143.67222222222225,0.0,0.0,0.5
116.72,171.84249999999997,0.5,0.0,1.0
115.07,123.29749999999997,0.0,0.0,1.0
110.99,100.48138888888889,0.0,0.0,1.0
110.39,40.64333333333334,0.0,0.5,0.5
88.02,50.34416666666667,0.0,0.5,0.0
80.59,65.56583333333334,0.0,0.0,0.0
77.41,94.09416666666668,0.5,0.0,0.5
77.54,73.72833333333334,0.5,0.0,1.0
82.09,64.89416666666668,0.0,0.0,1.0
87.73,37.779999999999994,0.0,0.5,0.5
117.37,49.33916666666667,0.0,0.5,0.0
114.25,64.55166666666666,0.0,0.0,0.0
108.42,59.550833333333344,0.0,0.0,0.0
106.78,82.86,0.0,0.0,0.0
70.59,83.50250000000001,0.5,0.0,0.5
66.72,61.96083333333333,0.0,0.0,0.5
61.48,60.594166666666666,0.5,0.0,1.0
60.19,34.14833333333333,0.0,0.0,1.0
60.46,33.0575,0.0,0.0,1.0
60.06,30.885833333333338,0.0,0.0,1.0
68.71,31.349166666666665,0.0,0.0,1.0
86.42,33.68333333333333,0.0,0.5,0.5
74.14,33.912499999999994,0.0,0.0,0.5
69.12,36.6425,0.0,0.5,0.0
63.05,44.93416666666666,0.0,0.0,0.0
56.79,49.75666666666667,0.5,0.0,0.5
45.72,37.36000000000001,0.0,0.0,0.5
43.01,26.584166666666665,0.0,0.5,0.0
32.78,39.37,0.5,0.0,0.5
31.03,31.75916666666666,0.0,0.0,0.5
28.98,30.168333333333337,0.5,0.0,1.0
28.77,28.800833333333333,0.0,0.0,1.0
29.27,25.71833333333333,0.0,0.5,0.5
31.45,31.253333333333334,0.5,0.0,1.0
38.63,24.089999999999993,0.0,0.5,0.5
45.17,49.593333333333334,0.5,0.0,1.0
44.96,30.435,0.0,0.5,0.5
46.4,33.619166666666665,0.0,0.5,0.0
39.13,43.317499999999995,0.5,0.0,0.5
37.66,38.461666666666666,0.0,0.5,0.0
36.58,44.77583333333333,0.5,0.0,0.5
36.09,45.561666666666675,0.5,0.0,1.0
37.59,38.211666666666666,0.0,0.5,0.5
37.27,39.13916666666666,0.5,0.0,1.0
40.71,33.175,0.0,0.5,0.5
49.55,24.86,0.0,0.5,0.0
47.32,47.81916666666666,0.5,0.0,0.5
43.6,30.139166666666664,0.5,0.0,1.0
41.33,25.9725,0.0,0.5,0.5
37.06,23.534166666666668,0.5,0.0,1.0
34.8,13.063333333333333,0.0,0.5,0.5
31.87,17.665,0.0,0.0,0.5
33.19,22.805833333333336,0.5,0.0,1.0
32.03,17.23333333333333,0.0,0.5,0.5
29.84,19.38416666666667,0.5,0.0,1.0
29.84,12.356666666666667,0.0,0.0,1.0
29.83,10.3,0.0,0.0,1.0
33.98,11.096666666666666,0.0,0.5,0.5
44.41,23.617500000000003,0.0,0.5,0.0
47.02,47.44583333333333,0.5,0.0,0.5
45.31,31.911666666666665,0.5,0.0,1.0
46.35,28.117500000000003,0.0,0.5,0.5
47.43,94.46583333333331,0.5,0.0,1.0
