DAP,RTP,DA_Charge,DA_Discharge,SoC
61.46,31.906666666666666,0.0,0.5,0.5
61.19,35.61083333333334,0.0,0.0,0.5
56.0,26.18166666666667,0.0,0.5,0.0
50.0,35.80166666666667,0.5,0.0,0.5
44.0,29.5425,0.0,0.5,0.0
45.82,62.52291666666667,0.5,0.0,0.5
37.47,18.03027777777778,0.0,0.5,0.0
32.56,42.40125000000001,0.5,0.0,0.5
31.46,50.15208333333333,0.5,0.0,1.0
26.08,10.749166666666667,0.0,0.0,1.0
24.4,7.779166666666665,0.0,0.5,0.5
23.0,9.806666666666668,0.5,0.0,1.0
22.2,1.7991666666666666,0.0,0.5,0.5
23.42,6.322500000000001,0.0,0.0,0.5
33.0,11.284999999999998,0.0,0.5,0.0
36.37,57.57083333333333,0.5,0.0,0.5
40.0,43.55805555555555,0.5,0.0,1.0
45.08,40.44833333333333,0.0,0.5,0.5
50.77,79.05347222222223,0.5,0.0,1.0
57.56,57.37916666666667,0.0,0.0,1.0
63.57,46.43208333333333,0.0,0.0,1.0
70.0,37.41041666666667,0.0,0.5,0.5
71.53,48.08194444444444,0.0,0.5,0.0
79.9,66.92166666666667,0.5,0.0,0.5
90.0,78.47083333333332,0.5,0.0,1.0
90.0,61.63138888888889,0.0,0.5,0.5
73.0,65.58083333333333,0.5,0.0,1.0
69.0,46.21333333333334,0.0,0.5,0.5
64.23,34.80583333333333,0.0,0.5,0.0
60.0,77.44166666666666,0.5,0.0,0.5
45.66,31.5975,0.0,0.5,0.0
39.0,28.614999999999995,0.0,0.0,0.0
38.65,32.38111111111111,0.0,0.0,0.0
30.38,31.5175,0.0,0.0,0.0
26.0,68.82166666666667,0.5,0.0,0.5
22.68,38.58166666666667,0.0,0.0,0.5
23.0,50.431666666666665,0.5,0.0,1.0
29.0,35.5925,0.0,0.5,0.5
37.08,46.17416666666667,0.0,0.0,0.5
38.0,54.65916666666667,0.5,0.0,1.0
45.0,46.796666666666674,0.0,0.0,1.0
52.0,42.53916666666667,0.0,0.5,0.5
61.06,62.66916666666668,0.5,0.0,1.0
67.35,47.96,0.0,0.0,1.0
69.0,26.24666666666667,0.0,0.0,1.0
76.29,23.355833333333333,0.0,0.0,1.0
85.9,25.865,0.0,0.0,1.0
90.0,25.540833333333335,0.0,0.5,0.5
100.0,33.306666666666665,0.0,0.5,0.0
90.0,26.9675,0.0,0.0,0.0
78.02,25.723333333333333,0.0,0.0,0.0
63.0,27.873333333333335,0.5,0.0,0.5
60.0,24.84916666666666,0.0,0.5,0.0
48.46,23.125,0.0,0.0,0.0
40.0,17.64916666666667,0.0,0.0,0.0
30.0,20.587500000000002,0.0,0.0,0.0
19.23,35.92833333333333,0.5,0.0,0.5
18.29,20.12,0.0,0.5,0.0
15.89,28.42916666666667,0.5,0.0,0.5
13.19,17.558333333333334,0.5,0.0,1.0
13.57,13.905833333333334,0.0,0.5,0.5
12.56,15.327499999999999,0.5,0.0,1.0
18.0,12.936666666666667,0.0,0.5,0.5
22.0,15.410833333333331,0.0,0.5,0.0
28.0,43.038333333333334,0.5,0.0,0.5
36.07,32.538333333333334,0.5,0.0,1.0
43.0,34.619166666666665,0.0,0.0,1.0
51.0,26.793333333333337,0.0,0.5,0.5
53.38,25.635833333333334,0.0,0.5,0.0
63.2,45.3425,0.5,0.0,0.5
62.0,43.35666666666666,0.5,0.0,1.0
67.33,29.28833333333333,0.0,0.0,1.0
71.9,31.565,0.0,0.5,0.5
73.0,25.451666666666668,0.0,0.5,0.0
59.13,26.164166666666674,0.0,0.0,0.0
56.02,33.857499999999995,0.5,0.0,0.5
47.03,23.563333333333336,0.0,0.0,0.5
44.0,20.265833333333333,0.0,0.5,0.0
35.71,16.70458333333333,0.0,0.0,0.0
26.83,19.915000000000003,0.0,0.0,0.0
19.23,21.64833333333333,0.0,0.0,0.0
14.89,18.40416666666667,0.5,0.0,0.5
12.1,15.295,0.5,0.0,1.0
11.82,9.2675,0.0,0.5,0.5
11.64,14.784166666666664,0.0,0.5,0.0
12.13,15.644999999999998,0.0,0.0,0.0
20.56,45.379999999999995,0.5,0.0,0.5
26.0,60.32333333333332,0.5,0.0,1.0
30.91,21.14916666666667,0.0,0.0,1.0
36.76,20.728333333333328,0.0,0.0,1.0
44.29,27.109166666666667,0.0,0.0,1.0
53.0,25.739166666666666,0.0,0.5,0.5
57.18,29.54416666666667,0.0,0.5,0.0
67.0,64.23666666666666,0.5,0.0,0.5
69.0,98.64416666666666,0.5,0.0,1.0
77.67,55.10249999999999,0.0,0.0,1.0
81.0,29.132499999999993,0.0,0.5,0.5
74.42,28.589166666666667,0.0,0.5,0.0
54.51,29.9075,0.0,0.0,0.0
48.0,33.229166666666664,0.5,0.0,0.5
45.46,29.680000000000003,0.0,0.5,0.0
38.8,27.996666666666666,0.0,0.0,0.0
34.65,27.305000000000003,0.0,0.0,0.0
26.28,27.32416666666667,0.0,0.0,0.0
18.47,27.15291666666667,0.0,0.0,0.0
15.31,24.642500000000002,0.5,0.0,0.5
12.94,22.509166666666662,0.5,0.0,1.0
11.83,17.816666666666666,0.0,0.5,0.5
11.2,16.375,0.0,0.5,0.0
11.21,24.342499999999998,0.5,0.0,0.5
11.94,22.42916666666667,0.5,0.0,1.0
14.71,24.37833333333333,0.0,0.0,1.0
26.87,25.534166666666664,0.0,0.0,1.0
33.14,31.275000000000002,0.0,0.0,1.0
36.07,32.42666666666667,0.0,0.0,1.0
42.56,34.28916666666667,0.0,0.0,1.0
48.0,34.416666666666664,0.0,0.0,1.0
52.0,17.2925,0.0,0.5,0.5
54.12,115.67750000000001,0.5,0.0,1.0
53.77,20.155,0.0,0.0,1.0
62.05,23.02,0.0,0.5,0.5
57.72,20.56333333333333,0.0,0.5,0.0
43.92,21.83916666666667,0.0,0.0,0.0
37.91,22.88180555555556,0.5,0.0,0.5
36.74,25.158333333333335,0.0,0.0,0.5
37.0,24.958333333333332,0.0,0.5,0.0
30.19,25.194999999999997,0.0,0.0,0.0
17.17,22.165833333333335,0.0,0.0,0.0
17.73,27.09583333333333,0.5,0.0,0.5
15.16,22.58833333333334,0.0,0.5,0.0
13.61,21.225833333333338,0.0,0.0,0.0
12.21,21.0575,0.5,0.0,0.5
12.1,20.8675,0.0,0.0,0.5
12.61,22.605,0.5,0.0,1.0
13.4,21.3075,0.0,0.0,1.0
13.97,16.131666666666668,0.0,0.0,1.0
14.7,10.170000000000002,0.0,0.5,0.5
15.15,15.0025,0.5,0.0,1.0
15.96,13.275833333333333,0.0,0.0,1.0
16.9,14.200000000000001,0.0,0.5,0.5
18.78,16.404166666666665,0.5,0.0,1.0
19.71,16.694166666666664,0.0,0.0,1.0
22.0,16.643333333333334,0.0,0.0,1.0
21.29,14.613333333333332,0.0,0.0,1.0
36.0,16.48,0.0,0.5,0.5
38.0,16.05666666666667,0.0,0.5,0.0
33.0,21.905833333333334,0.0,0.0,0.0
30.0,22.64333333333333,0.5,0.0,0.5
26.0,23.772499999999997,0.0,0.0,0.5
25.0,22.215,0.0,0.5,0.0
19.0,18.9325,0.0,0.0,0.0
16.99,19.025833333333335,0.0,0.0,0.0
16.0,22.889166666666668,0.5,0.0,0.5
14.42,20.88416666666667,0.5,0.0,1.0
13.0,17.62833333333333,0.0,0.5,0.5
12.0,17.635,0.0,0.5,0.0
12.0,19.339166666666667,0.5,0.0,0.5
12.0,21.029999999999998,0.5,0.0,1.0
15.51,20.22083333333333,0.0,0.0,1.0
18.61,17.776666666666667,0.0,0.0,1.0
22.97,19.204166666666662,0.0,0.0,1.0
29.6,18.169999999999998,0.0,0.0,1.0
30.8,19.282500000000002,0.0,0.5,0.5
34.66,20.162500000000005,0.0,0.5,0.0
36.07,27.465833333333325,0.0,0.0,0.0
37.62,30.029305555555556,0.5,0.0,0.5
39.46,31.738333333333333,0.5,0.0,1.0
42.22,19.9775,0.0,0.5,0.5
45.0,28.717083333333335,0.0,0.5,0.0
43.99,49.971666666666685,0.5,0.0,0.5
37.0,23.301666666666666,0.0,0.5,0.0
32.0,24.615,0.5,0.0,0.5
28.0,21.849166666666665,0.0,0.5,0.0
26.0,21.049166666666668,0.0,0.0,0.0
24.0,19.091666666666665,0.0,0.0,0.0
19.25,18.655833333333334,0.0,0.0,0.0
18.71,19.639999999999997,0.0,0.0,0.0
17.33,19.40833333333333,0.0,0.0,0.0
15.67,18.93166666666667,0.5,0.0,0.5
14.93,17.149166666666662,0.0,0.5,0.0
14.6,17.659166666666668,0.5,0.0,0.5
15.67,18.551666666666666,0.0,0.0,0.5
16.0,16.964166666666667,0.0,0.5,0.0
19.0,65.39,0.5,0.0,0.5
23.57,50.57916666666667,0.5,0.0,1.0
30.68,41.526666666666664,0.0,0.0,1.0
35.46,23.307499999999994,0.0,0.0,1.0
34.06,21.14833333333333,0.0,0.5,0.5
38.94,18.116666666666664,0.0,0.5,0.0
41.18,32.21583333333334,0.5,0.0,0.5
41.91,36.501666666666665,0.5,0.0,1.0
47.57,25.885833333333334,0.0,0.0,1.0
55.34,27.557500000000005,0.0,0.5,0.5
54.02,30.620833333333334,0.0,0.5,0.0
39.0,26.201666666666664,0.0,0.0,0.0
35.0,28.325,0.5,0.0,0.5
32.41,24.97583333333333,0.0,0.5,0.0
30.84,27.044999999999998,0.0,0.0,0.0
24.0,23.39583333333334,0.0,0.0,0.0
20.34,21.261666666666667,0.5,0.0,0.5
20.07,20.14666666666667,0.0,0.0,0.5
18.83,18.539166666666667,0.0,0.5,0.0
17.78,18.030833333333334,0.5,0.0,0.5
16.65,16.129166666666666,0.0,0.5,0.0
16.64,18.403333333333332,0.5,0.0,0.5
17.45,19.522222222222222,0.5,0.0,1.0
20.0,17.31833333333333,0.0,0.5,0.5
24.0,19.7775,0.0,0.5,0.0
26.02,26.504166666666666,0.0,0.0,0.0
32.0,44.92194444444444,0.5,0.0,0.5
37.62,36.73361111111111,0.0,0.5,0.0
43.07,76.81,0.5,0.0,0.5
57.6,58.52083333333332,0.5,0.0,1.0
75.83,63.30319444444444,0.0,0.0,1.0
89.33,62.726111111111116,0.0,0.5,0.5
90.0,62.458333333333336,0.0,0.5,0.0
90.0,75.97083333333335,0.5,0.0,0.5
90.0,37.77333333333333,0.0,0.5,0.0
56.3,39.115,0.0,0.0,0.0
43.13,49.857777777777784,0.5,0.0,0.5
41.75,33.30583333333333,0.0,0.5,0.0
35.0,39.318333333333335,0.5,0.0,0.5
30.0,27.265833333333333,0.0,0.5,0.0
22.95,24.855000000000004,0.5,0.0,0.5
22.0,23.712500000000002,0.5,0.0,1.0
20.16,21.17833333333333,0.0,0.0,1.0
19.0,19.409999999999997,0.0,0.5,0.5
18.0,18.980833333333337,0.0,0.0,0.5
18.09,20.7175,0.5,0.0,1.0
19.08,19.458333333333332,0.0,0.0,1.0
21.04,18.69333333333333,0.0,0.0,1.0
22.8,19.825833333333332,0.0,0.5,0.5
27.43,24.765833333333333,0.5,0.0,1.0
33.53,25.660833333333333,0.0,0.0,1.0
37.28,26.825833333333335,0.0,0.5,0.5
40.74,35.393333333333324,0.5,0.0,1.0
44.71,32.52583333333333,0.0,0.0,1.0
52.0,29.460833333333337,0.0,0.5,0.5
52.02,39.84083333333333,0.5,0.0,1.0
50.5,37.58277777777778,0.0,0.0,1.0
56.53,35.42083333333333,0.0,0.5,0.5
50.37,29.821666666666662,0.0,0.5,0.0
34.33,27.546249999999997,0.0,0.0,0.0
31.31,27.80666666666667,0.5,0.0,0.5
29.98,38.507083333333334,0.0,0.0,0.5
28.43,39.50958333333334,0.5,0.0,1.0
23.55,26.712499999999995,0.0,0.0,1.0
22.92,24.573333333333334,0.0,0.5,0.5
22.67,25.07083333333333,0.5,0.0,1.0
20.58,20.653333333333336,0.0,0.5,0.5
19.23,20.039166666666667,0.0,0.5,0.0
18.74,20.153333333333332,0.5,0.0,0.5
18.72,19.850833333333334,0.5,0.0,1.0
19.06,18.89166666666667,0.0,0.0,1.0
21.37,19.013333333333332,0.0,0.5,0.5
21.72,20.845833333333335,0.5,0.0,1.0
25.64,22.5725,0.0,0.0,1.0
30.88,22.990694444444443,0.0,0.0,1.0
36.07,21.261666666666667,0.0,0.5,0.5
41.17,21.354583333333334,0.0,0.5,0.0
38.0,23.605,0.0,0.0,0.0
38.0,27.228333333333335,0.0,0.0,0.0
37.0,26.781388888888895,0.0,0.0,0.0
35.64,26.290000000000003,0.0,0.0,0.0
37.95,29.142500000000002,0.5,0.0,0.5
35.64,24.120833333333334,0.0,0.5,0.0
28.94,26.030000000000005,0.5,0.0,0.5
28.26,20.900277777777777,0.0,0.0,0.5
26.25,19.715833333333332,0.0,0.5,0.0
24.86,26.337499999999995,0.5,0.0,0.5
20.96,16.973333333333333,0.0,0.5,0.0
18.95,20.883333333333336,0.0,0.0,0.0
18.78,22.652499999999993,0.5,0.0,0.5
16.34,23.75916666666667,0.5,0.0,1.0
15.82,12.67,0.0,0.0,1.0
14.98,1.6366666666666665,0.0,0.5,0.5
14.66,1.6441666666666668,0.0,0.5,0.0
14.94,8.780000000000001,0.0,0.0,0.0
14.58,15.721666666666666,0.0,0.0,0.0
14.2,20.02166666666667,0.5,0.0,0.5
16.0,20.849999999999998,0.0,0.5,0.0
17.57,40.653333333333336,0.0,0.0,0.0
19.05,48.11833333333333,0.5,0.0,0.5
21.29,46.435,0.5,0.0,1.0
22.0,33.160833333333336,0.0,0.5,0.5
22.49,46.465,0.5,0.0,1.0
24.49,25.981666666666666,0.0,0.5,0.5
26.26,32.142500000000005,0.0,0.0,0.5
29.93,29.898333333333337,0.0,0.5,0.0
29.07,36.317499999999995,0.5,0.0,0.5
27.96,47.86166666666666,0.5,0.0,1.0
24.41,23.296666666666667,0.0,0.5,0.5
22.0,22.86208333333333,0.0,0.5,0.0
21.64,29.812916666666666,0.5,0.0,0.5
16.39,23.875000000000004,0.0,0.5,0.0
18.49,28.710000000000004,0.5,0.0,0.5
16.32,28.998333333333335,0.5,0.0,1.0
14.24,23.424166666666665,0.0,0.5,0.5
12.86,19.140833333333333,0.0,0.5,0.0
12.64,22.896666666666665,0.5,0.0,0.5
12.62,20.10333333333333,0.0,0.5,0.0
12.0,21.274999999999995,0.5,0.0,0.5
12.64,22.09416666666667,0.5,0.0,1.0
13.0,19.8775,0.0,0.0,1.0
16.0,21.881666666666664,0.0,0.5,0.5
18.75,25.40833333333333,0.5,0.0,1.0
19.94,25.70916666666666,0.0,0.5,0.5
23.76,28.6925,0.0,0.5,0.0
25.19,88.41333333333334,0.5,0.0,0.5
26.4,39.665,0.5,0.0,1.0
28.72,28.1075,0.0,0.5,0.5
31.0,42.14305555555555,0.0,0.5,0.0
35.0,49.78416666666667,0.5,0.0,0.5
41.36,68.9575,0.5,0.0,1.0
36.0,34.44083333333334,0.0,0.5,0.5
31.0,48.91125,0.5,0.0,1.0
32.15,29.231666666666666,0.0,0.5,0.0
28.29,27.405833333333337,0.0,0.0,0.0
24.82,25.44,0.0,0.0,0.0
17.76,25.25833333333333,0.5,0.0,0.5
18.9,23.44791666666666,0.5,0.0,1.0
17.0,20.230833333333333,0.0,0.5,0.5
15.98,11.324583333333331,0.0,0.5,0.0
15.36,20.574166666666667,0.5,0.0,0.5
15.8,20.237499999999997,0.0,0.0,0.5
16.27,22.798333333333332,0.5,0.0,1.0
18.96,19.280555555555555,0.0,0.5,0.5
20.14,21.474999999999998,0.0,0.5,0.0
22.03,25.6875,0.0,0.0,0.0
27.17,37.47083333333333,0.0,0.0,0.0
31.21,51.77041666666668,0.0,0.0,0.0
36.0,80.69708333333334,0.5,0.0,0.5
36.5,41.53416666666667,0.0,0.5,0.0
41.11,78.74083333333334,0.5,0.0,0.5
42.57,88.04583333333335,0.5,0.0,1.0
52.22,64.01083333333334,0.0,0.0,1.0
59.35,61.22,0.0,0.0,1.0
59.38,54.79999999999999,0.0,0.0,1.0
40.15,34.48166666666667,0.0,0.0,1.0
38.67,31.421666666666667,0.0,0.5,0.5
34.22,26.492500000000003,0.0,0.5,0.0
32.0,26.485833333333336,0.0,0.0,0.0
23.72,33.58833333333333,0.5,0.0,0.5
21.99,23.43416666666667,0.5,0.0,1.0
19.69,16.4175,0.0,0.5,0.5
17.48,16.282500000000002,0.5,0.0,1.0
16.48,10.246666666666668,0.0,0.5,0.5
15.75,8.2825,0.0,0.5,0.0
15.79,10.611666666666666,0.5,0.0,0.5
16.42,11.237499999999997,0.0,0.0,0.5
18.44,5.570833333333333,0.0,0.5,0.0
20.05,15.50666666666667,0.5,0.0,0.5
22.94,14.050833333333332,0.0,0.5,0.0
26.88,87.18416666666667,0.5,0.0,0.5
36.0,54.47666666666667,0.0,0.5,0.0
36.64,125.83833333333331,0.5,0.0,0.5
42.0,45.00208333333333,0.0,0.5,0.0
48.0,99.33111111111111,0.5,0.0,0.5
54.0,87.91375000000001,0.0,0.0,0.5
56.0,82.18791666666665,0.0,0.5,0.0
59.64,127.27833333333332,0.5,0.0,0.5
61.33,81.4025,0.0,0.5,0.0
50.07,102.75833333333333,0.5,0.0,0.5
39.64,76.13000000000001,0.5,0.0,1.0
38.93,50.27583333333333,0.5,0.0,1.0
34.47,29.403333333333325,0.0,0.5,0.5
25.17,30.706666666666663,0.5,0.0,1.0
20.89,17.030833333333337,0.0,0.0,1.0
20.7,13.683333333333332,0.0,0.5,0.5
19.31,10.035833333333334,0.0,0.5,0.0
18.44,15.59083333333333,0.0,0.0,0.0
17.14,14.83333333333333,0.0,0.0,0.0
17.77,19.320000000000004,0.5,0.0,0.5
18.88,19.04666666666667,0.5,0.0,1.0
21.64,14.056666666666667,0.0,0.5,0.5
28.58,25.392500000000002,0.0,0.0,0.5
32.0,26.205416666666665,0.0,0.5,0.0
36.07,47.79666666666666,0.5,0.0,0.5
43.0,60.38041666666667,0.5,0.0,1.0
48.0,38.94194444444444,0.0,0.5,0.5
50.16,97.16583333333331,0.5,0.0,1.0
58.0,25.71083333333333,0.0,0.5,0.5
58.08,38.1325,0.5,0.0,1.0
59.84,18.803333333333335,0.0,0.0,1.0
67.06,16.031666666666663,0.0,0.5,0.5
66.09,22.26,0.0,0.5,0.0
50.0,24.20833333333334,0.0,0.0,0.0
40.0,23.065,0.5,0.0,0.5
40.0,23.656666666666666,0.0,0.0,0.5
37.16,18.979166666666664,0.0,0.5,0.0
30.0,17.638333333333332,0.0,0.0,0.0
22.92,17.749166666666667,0.0,0.0,0.0
20.6,18.3675,0.5,0.0,0.5
19.0,15.117499999999998,0.0,0.5,0.0
17.34,15.604722222222222,0.5,0.0,0.5
17.18,14.893333333333336,0.0,0.5,0.0
17.09,15.262500000000001,0.5,0.0,0.5
18.51,16.32833333333333,0.0,0.5,0.0
21.18,20.187500000000004,0.0,0.0,0.0
28.0,45.57708333333334,0.5,0.0,0.5
32.97,37.48416666666667,0.5,0.0,1.0
36.53,19.875833333333333,0.0,0.0,1.0
47.0,26.1975,0.0,0.5,0.5
56.9,27.834166666666665,0.0,0.5,0.0
61.15,66.13916666666667,0.5,0.0,0.5
70.44,27.834166666666665,0.0,0.5,0.0
90.0,196.68291666666673,0.5,0.0,0.5
92.49,76.69499999999998,0.0,0.5,0.0
96.78,448.7208333333333,0.5,0.0,0.5
90.0,153.2175,0.5,0.0,1.0
66.09,25.790833333333335,0.0,0.5,0.5
57.67,24.674999999999997,0.0,0.0,0.5
46.0,22.3425,0.0,0.5,0.0
41.78,21.091666666666665,0.0,0.0,0.0
34.1,17.183333333333334,0.0,0.0,0.0
22.8,16.796666666666663,0.0,0.0,0.0
22.48,17.317500000000006,0.0,0.0,0.0
20.0,15.950833333333335,0.5,0.0,0.5
17.73,15.597500000000002,0.5,0.0,1.0
17.17,4.542500000000001,0.0,0.5,0.5
17.0,5.469166666666667,0.0,0.0,0.5
18.5,12.891666666666666,0.5,0.0,1.0
20.45,7.555,0.0,0.5,0.5
26.6,15.519166666666669,0.5,0.0,1.0
33.37,12.3775,0.0,0.0,1.0
38.28,16.424166666666668,0.0,0.0,1.0
53.27,20.1625,0.0,0.0,1.0
65.26,29.729166666666668,0.0,0.0,1.0
71.26,31.299166666666668,0.0,0.0,1.0
91.89,27.585833333333337,0.0,0.5,0.5
102.55,44.31666666666666,0.5,0.0,1.0
110.0,22.91666666666666,0.0,0.0,1.0
120.6,25.242499999999996,0.0,0.5,0.5
118.0,30.412499999999998,0.0,0.5,0.0
106.0,23.861666666666668,0.0,0.0,0.0
64.67,24.064166666666665,0.5,0.0,0.5
58.43,25.804166666666664,0.0,0.5,0.0
48.0,23.73,0.0,0.0,0.0
36.53,16.493333333333332,0.0,0.0,0.0
25.49,14.255,0.0,0.0,0.0
22.91,16.7775,0.0,0.0,0.0
19.79,13.832500000000001,0.5,0.0,0.5
18.74,13.57,0.5,0.0,1.0
18.02,9.956666666666665,0.0,0.5,0.5
18.18,11.887499999999998,0.0,0.5,0.0
17.65,14.048333333333334,0.0,0.0,0.0
18.77,21.455,0.5,0.0,0.5
20.79,24.215833333333332,0.5,0.0,1.0
25.14,15.67,0.0,0.0,1.0
35.16,24.004166666666663,0.0,0.5,0.5
44.41,39.93416666666667,0.5,0.0,1.0
55.0,32.83333333333333,0.0,0.0,1.0
63.7,29.400000000000006,0.0,0.0,1.0
71.25,28.206666666666663,0.0,0.0,1.0
85.83,27.5775,0.0,0.0,1.0
110.0,26.580833333333334,0.0,0.0,1.0
119.79,24.019166666666663,0.0,0.5,0.5
119.02,25.730833333333333,0.0,0.5,0.0
90.59,24.785833333333333,0.0,0.0,0.0
59.9,25.12,0.5,0.0,0.5
50.36,24.825833333333335,0.0,0.5,0.0
41.71,19.349166666666665,0.0,0.0,0.0
32.15,20.659166666666668,0.0,0.0,0.0
23.51,18.0875,0.0,0.0,0.0
20.76,17.945,0.5,0.0,0.5
18.79,11.934999999999997,0.0,0.5,0.0
18.13,16.979166666666668,0.5,0.0,0.5
17.38,13.822499999999998,0.5,0.0,1.0
17.38,8.829166666666666,0.0,0.5,0.5
17.0,10.527500000000002,0.0,0.5,0.0
17.5,12.325833333333334,0.5,0.0,0.5
18.88,12.956666666666669,0.5,0.0,1.0
22.95,14.4925,0.0,0.5,0.5
28.0,21.12666666666667,0.5,0.0,1.0
35.0,25.293333333333337,0.0,0.0,1.0
44.24,32.32333333333333,0.0,0.0,1.0
45.0,26.839166666666667,0.0,0.5,0.5
47.94,30.860833333333332,0.5,0.0,1.0
52.7,27.046666666666667,0.0,0.0,1.0
55.0,25.605833333333333,0.0,0.0,1.0
61.02,26.124166666666667,0.0,0.5,0.5
61.02,28.05666666666667,0.0,0.5,0.0
52.65,26.596666666666675,0.0,0.0,0.0
42.11,32.233333333333334,0.5,0.0,0.5
40.72,25.105833333333333,0.0,0.5,0.0
35.98,23.580833333333334,0.0,0.0,0.0
25.34,25.962500000000002,0.5,0.0,0.5
20.96,20.125,0.0,0.5,0.0
18.79,25.68416666666667,0.0,0.0,0.0
16.28,24.445000000000004,0.5,0.0,0.5
16.28,25.540000000000003,0.5,0.0,1.0
16.29,21.794999999999998,0.0,0.5,0.5
16.29,21.5525,0.0,0.5,0.0
16.32,21.980000000000004,0.5,0.0,0.5
18.2,24.054166666666664,0.5,0.0,1.0
20.99,23.400833333333335,0.0,0.0,1.0
24.56,24.801666666666666,0.0,0.0,1.0
28.15,23.494999999999994,0.0,0.0,1.0
36.07,25.21666666666667,0.0,0.5,0.5
40.58,35.97833333333333,0.5,0.0,1.0
42.88,26.72,0.0,0.5,0.5
43.32,29.876666666666665,0.5,0.0,1.0
48.25,27.938333333333333,0.0,0.0,1.0
43.63,-28.615,0.0,0.5,0.5
45.0,1.134166666666666,0.0,0.5,0.0
35.59,0.3658333333333337,0.0,0.0,0.0
28.7,12.989166666666664,0.0,0.0,0.0
25.04,15.773333333333333,0.5,0.0,0.5
25.0,15.114166666666668,0.0,0.5,0.0
23.72,18.095833333333328,0.0,0.0,0.0
19.98,18.695833333333336,0.0,0.0,0.0
18.79,20.2175,0.5,0.0,0.5
19.93,19.223333333333336,0.0,0.5,0.0
17.85,20.03833333333333,0.5,0.0,0.5
16.29,19.204166666666666,0.5,0.0,1.0
16.31,18.214166666666667,0.0,0.5,0.5
16.09,18.075,0.5,0.0,1.0
17.55,19.019166666666667,0.0,0.0,1.0
18.87,19.629166666666666,0.0,0.0,1.0
20.35,18.720000000000002,0.0,0.5,0.5
21.62,20.323333333333334,0.0,0.0,0.5
23.54,28.5975,0.5,0.0,1.0
29.44,17.37916666666667,0.0,0.5,0.5
30.76,16.885833333333334,0.0,0.5,0.0
33.72,178.2166666666666,0.5,0.0,0.5
35.0,59.445000000000014,0.5,0.0,1.0
37.57,31.424166666666668,0.0,0.5,0.5
37.58,30.092499999999998,0.0,0.5,0.0
37.22,68.35000000000001,0.5,0.0,0.5
35.89,22.67861111111111,0.0,0.5,0.0
26.13,39.37625,0.5,0.0,0.5
25.43,48.17000000000001,0.5,0.0,1.0
24.93,22.309166666666666,0.0,0.0,0.5
23.0,19.2225,0.0,0.5,0.0
20.13,18.61,0.5,0.0,0.5
18.88,16.866666666666664,0.0,0.5,0.0
16.12,17.515833333333333,0.5,0.0,0.5
15.29,15.265,0.5,0.0,1.0
14.15,14.005833333333333,0.0,0.5,0.5
13.68,13.743333333333332,0.5,0.0,1.0
13.87,13.524166666666664,0.0,0.5,0.5
14.04,14.138333333333334,0.5,0.0,1.0
16.65,15.915000000000001,0.0,0.5,0.5
17.79,17.724166666666672,0.0,0.5,0.0
18.69,36.13916666666667,0.0,0.0,0.0
18.72,47.01888888888889,0.5,0.0,0.5
19.63,45.317499999999995,0.0,0.0,0.5
21.76,47.46541666666666,0.5,0.0,1.0
21.79,28.954166666666666,0.0,0.0,1.0
22.89,19.785000000000004,0.0,0.5,0.5
23.87,23.041666666666668,0.0,0.5,0.0
24.79,25.412500000000005,0.0,0.0,0.0
29.85,33.55916666666667,0.5,0.0,0.5
27.87,28.46416666666667,0.0,0.5,0.0
24.08,28.745833333333334,0.5,0.0,0.5
22.78,58.71222222222223,0.5,0.0,1.0
22.01,30.563333333333333,0.5,0.0,1.0
21.06,22.8225,0.0,0.5,0.5
18.68,18.424999999999997,0.0,0.5,0.0
16.36,39.26499999999999,0.5,0.0,0.5
16.33,20.416666666666668,0.5,0.0,1.0
15.6,15.558333333333332,0.0,0.0,1.0
13.85,11.612500000000002,0.0,0.5,0.5
13.5,11.971666666666666,0.0,0.0,0.5
12.56,13.414999999999997,0.5,0.0,1.0
13.71,11.325000000000001,0.0,0.5,0.5
16.02,10.303333333333333,0.0,0.5,0.0
18.06,22.684166666666666,0.5,0.0,0.5
19.27,24.777500000000003,0.5,0.0,1.0
22.78,25.87833333333333,0.0,0.5,0.5
25.61,66.09833333333334,0.5,0.0,1.0
29.54,26.105833333333333,0.0,0.0,1.0
32.58,21.42083333333333,0.0,0.5,0.5
34.8,24.22416666666666,0.0,0.5,0.0
38.0,29.43583333333333,0.0,0.0,0.0
37.68,49.10750000000001,0.5,0.0,0.5
41.77,34.19916666666666,0.0,0.5,0.0
40.2,42.7275,0.0,0.0,0.0
32.0,37.48500000000001,0.5,0.0,0.5
29.12,37.61416666666667,0.5,0.0,1.0
26.89,24.597499999999997,0.0,0.5,0.0
23.97,22.929166666666664,0.0,0.0,0.0
21.14,20.705833333333327,0.0,0.0,0.0
18.0,17.93166666666667,0.5,0.0,0.5
17.08,18.196666666666662,0.5,0.0,1.0
16.26,7.541666666666667,0.0,0.5,0.5
14.34,11.003333333333332,0.0,0.0,0.5
14.29,8.906666666666668,0.0,0.5,0.0
14.29,13.667499999999999,0.5,0.0,0.5
15.0,15.515833333333335,0.5,0.0,1.0
17.0,15.393333333333333,0.0,0.5,0.5
19.34,18.5475,0.5,0.0,1.0
23.5,19.72083333333333,0.0,0.0,1.0
26.0,19.216666666666665,0.0,0.0,1.0
