Time Stamp,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr),Name
2019-07-22 16:00:00+00:00,61761.0,46.76,4.27,-11.36,N.Y.C.
2019-07-22 17:00:00+00:00,61761.0,41.13,4.33,-5.89,N.Y.C.
2019-07-22 18:00:00+00:00,61761.0,43.23,4.87,-5.27,N.Y.C.
2019-07-22 19:00:00+00:00,61761.0,43.94,4.62,-8.1,N.Y.C.
2019-07-22 20:00:00+00:00,61761.0,45.0,4.62,-9.14,N.Y.C.
2019-07-22 21:00:00+00:00,61761.0,46.04,4.22,-13.54,N.Y.C.
2019-07-22 22:00:00+00:00,61761.0,39.44,3.93,-8.76,N.Y.C.
2019-07-22 23:00:00+00:00,61761.0,38.29,3.64,-9.7,N.Y.C.
2019-07-23 00:00:00+00:00,61761.0,43.94,3.59,-15.42,N.Y.C.
2019-07-23 01:00:00+00:00,61761.0,36.23,3.42,-9.07,N.Y.C.
2019-07-23 02:00:00+00:00,61761.0,32.4,2.82,-9.56,N.Y.C.
2019-07-23 03:00:00+00:00,61761.0,28.61,2.5,-7.13,N.Y.C.
2019-07-23 04:00:00+00:00,61761.0,23.22,2.57,-0.54,N.Y.C.
2019-07-23 05:00:00+00:00,61761.0,20.96,2.23,-0.85,N.Y.C.
2019-07-23 06:00:00+00:00,61761.0,19.65,2.03,-1.39,N.Y.C.
2019-07-23 07:00:00+00:00,61761.0,18.5,2.01,-0.14,N.Y.C.
2019-07-23 08:00:00+00:00,61761.0,17.78,1.88,0.0,N.Y.C.
2019-07-23 09:00:00+00:00,61761.0,19.66,2.11,0.0,N.Y.C.
2019-07-23 10:00:00+00:00,61761.0,20.97,2.3,-0.01,N.Y.C.
2019-07-23 11:00:00+00:00,61761.0,22.92,2.6,-0.35,N.Y.C.
2019-07-23 12:00:00+00:00,61761.0,24.78,2.75,-0.75,N.Y.C.
2019-07-23 13:00:00+00:00,61761.0,28.18,2.89,-2.7,N.Y.C.
2019-07-23 14:00:00+00:00,61761.0,30.17,3.12,-3.06,N.Y.C.
2019-07-23 15:00:00+00:00,61761.0,31.21,3.26,-3.02,N.Y.C.
2019-07-23 16:00:00+00:00,61761.0,31.79,3.45,-2.24,N.Y.C.
2019-07-23 17:00:00+00:00,61761.0,32.71,3.67,-1.82,N.Y.C.
2019-07-23 18:00:00+00:00,61761.0,33.92,3.72,-2.82,N.Y.C.
2019-07-23 19:00:00+00:00,61761.0,35.06,3.84,-3.19,N.Y.C.
2019-07-23 20:00:00+00:00,61761.0,34.83,3.9,-2.28,N.Y.C.
2019-07-23 21:00:00+00:00,61761.0,34.66,3.77,-2.57,N.Y.C.
2019-07-23 22:00:00+00:00,61761.0,32.53,3.55,-2.68,N.Y.C.
2019-07-23 23:00:00+00:00,61761.0,30.43,3.41,-1.34,N.Y.C.
2019-07-24 00:00:00+00:00,61761.0,29.72,3.23,-1.48,N.Y.C.
2019-07-24 01:00:00+00:00,61761.0,28.73,3.08,-2.71,N.Y.C.
2019-07-24 02:00:00+00:00,61761.0,26.1,2.81,-3.1,N.Y.C.
2019-07-24 03:00:00+00:00,61761.0,24.94,2.46,-3.57,N.Y.C.
2019-07-24 04:00:00+00:00,61761.0,20.39,1.83,-2.99,N.Y.C.
2019-07-24 05:00:00+00:00,61761.0,18.35,1.72,-1.75,N.Y.C.
2019-07-24 06:00:00+00:00,61761.0,15.59,1.6,-0.07,N.Y.C.
2019-07-24 07:00:00+00:00,61761.0,15.16,1.48,-0.21,N.Y.C.
2019-07-24 08:00:00+00:00,61761.0,15.13,1.49,0.0,N.Y.C.
2019-07-24 09:00:00+00:00,61761.0,15.46,1.58,-0.02,N.Y.C.
2019-07-24 10:00:00+00:00,61761.0,18.73,2.03,-0.01,N.Y.C.
2019-07-24 11:00:00+00:00,61761.0,21.7,2.29,-1.93,N.Y.C.
2019-07-24 12:00:00+00:00,61761.0,23.05,2.47,-2.01,N.Y.C.
2019-07-24 13:00:00+00:00,61761.0,23.41,2.4,-2.42,N.Y.C.
2019-07-24 14:00:00+00:00,61761.0,27.24,2.52,-5.3,N.Y.C.
2019-07-24 15:00:00+00:00,61761.0,26.76,2.7,-3.78,N.Y.C.
2019-07-24 16:00:00+00:00,61761.0,30.15,2.95,-5.51,N.Y.C.
2019-07-24 17:00:00+00:00,61761.0,30.57,3.0,-5.36,N.Y.C.
2019-07-24 18:00:00+00:00,61761.0,33.17,3.08,-7.42,N.Y.C.
2019-07-24 19:00:00+00:00,61761.0,34.61,3.15,-8.5,N.Y.C.
2019-07-24 20:00:00+00:00,61761.0,34.42,3.37,-6.43,N.Y.C.
2019-07-24 21:00:00+00:00,61761.0,43.08,3.42,-14.17,N.Y.C.
2019-07-24 22:00:00+00:00,61761.0,33.23,3.33,-5.6,N.Y.C.
2019-07-24 23:00:00+00:00,61761.0,34.58,3.1,-8.49,N.Y.C.
2019-07-25 00:00:00+00:00,61761.0,29.5,3.03,-4.19,N.Y.C.
2019-07-25 01:00:00+00:00,61761.0,26.97,2.92,-2.91,N.Y.C.
2019-07-25 02:00:00+00:00,61761.0,23.87,2.62,-2.54,N.Y.C.
2019-07-25 03:00:00+00:00,61761.0,22.92,2.13,-4.7,N.Y.C.
2019-07-25 04:00:00+00:00,61761.0,19.22,1.93,-1.2,N.Y.C.
2019-07-25 05:00:00+00:00,61761.0,17.53,1.76,-0.44,N.Y.C.
2019-07-25 06:00:00+00:00,61761.0,15.03,1.52,-0.03,N.Y.C.
2019-07-25 07:00:00+00:00,61761.0,14.64,1.47,0.0,N.Y.C.
2019-07-25 08:00:00+00:00,61761.0,13.39,1.25,0.0,N.Y.C.
2019-07-25 09:00:00+00:00,61761.0,14.54,1.37,0.0,N.Y.C.
2019-07-25 10:00:00+00:00,61761.0,17.41,1.8,0.0,N.Y.C.
2019-07-25 11:00:00+00:00,61761.0,20.33,2.18,-0.82,N.Y.C.
2019-07-25 12:00:00+00:00,61761.0,21.46,2.32,-0.84,N.Y.C.
2019-07-25 13:00:00+00:00,61761.0,22.41,2.47,-0.5,N.Y.C.
2019-07-25 14:00:00+00:00,61761.0,25.63,2.5,-3.1,N.Y.C.
2019-07-25 15:00:00+00:00,61761.0,29.43,2.7,-4.99,N.Y.C.
2019-07-25 16:00:00+00:00,61761.0,27.57,2.76,-2.7,N.Y.C.
2019-07-25 17:00:00+00:00,61761.0,31.98,3.05,-5.14,N.Y.C.
2019-07-25 18:00:00+00:00,61761.0,35.0,3.43,-5.97,N.Y.C.
2019-07-25 19:00:00+00:00,61761.0,35.57,3.66,-5.22,N.Y.C.
2019-07-25 20:00:00+00:00,61761.0,37.36,3.92,-4.82,N.Y.C.
2019-07-25 21:00:00+00:00,61761.0,37.5,3.86,-4.89,N.Y.C.
2019-07-25 22:00:00+00:00,61761.0,41.57,3.59,-11.21,N.Y.C.
2019-07-25 23:00:00+00:00,61761.0,31.15,3.23,-3.27,N.Y.C.
2019-07-26 00:00:00+00:00,61761.0,30.9,3.11,-3.67,N.Y.C.
2019-07-26 01:00:00+00:00,61761.0,27.4,2.87,-2.62,N.Y.C.
2019-07-26 02:00:00+00:00,61761.0,24.32,2.64,-2.25,N.Y.C.
2019-07-26 03:00:00+00:00,61761.0,24.02,2.35,-4.0,N.Y.C.
2019-07-26 04:00:00+00:00,61761.0,20.86,2.03,-2.03,N.Y.C.
2019-07-26 05:00:00+00:00,61761.0,19.23,1.87,-1.4,N.Y.C.
2019-07-26 06:00:00+00:00,61761.0,17.18,1.59,-1.71,N.Y.C.
2019-07-26 07:00:00+00:00,61761.0,16.12,1.58,-0.59,N.Y.C.
2019-07-26 08:00:00+00:00,61761.0,15.61,1.58,0.0,N.Y.C.
2019-07-26 09:00:00+00:00,61761.0,16.69,1.67,-0.07,N.Y.C.
2019-07-26 10:00:00+00:00,61761.0,19.11,2.07,-0.08,N.Y.C.
2019-07-26 11:00:00+00:00,61761.0,21.5,2.47,-0.06,N.Y.C.
2019-07-26 12:00:00+00:00,61761.0,22.44,2.53,-0.29,N.Y.C.
2019-07-26 13:00:00+00:00,61761.0,28.98,2.53,-6.4,N.Y.C.
2019-07-26 14:00:00+00:00,61761.0,27.65,2.71,-2.93,N.Y.C.
2019-07-26 15:00:00+00:00,61761.0,29.55,2.88,-2.84,N.Y.C.
2019-07-26 16:00:00+00:00,61761.0,32.45,3.03,-4.35,N.Y.C.
2019-07-26 17:00:00+00:00,61761.0,35.52,3.32,-4.98,N.Y.C.
2019-07-26 18:00:00+00:00,61761.0,37.86,3.63,-4.17,N.Y.C.
2019-07-26 19:00:00+00:00,61761.0,38.94,3.76,-4.07,N.Y.C.
2019-07-26 20:00:00+00:00,61761.0,47.3,4.2,-8.93,N.Y.C.
2019-07-26 21:00:00+00:00,61761.0,41.4,4.14,-3.59,N.Y.C.
2019-07-26 22:00:00+00:00,61761.0,43.94,3.67,-10.68,N.Y.C.
2019-07-26 23:00:00+00:00,61761.0,39.87,3.32,-9.56,N.Y.C.
2019-07-27 00:00:00+00:00,61761.0,31.74,3.32,-2.7,N.Y.C.
2019-07-27 01:00:00+00:00,61761.0,30.63,3.1,-3.88,N.Y.C.
2019-07-27 02:00:00+00:00,61761.0,26.75,2.8,-2.9,N.Y.C.
2019-07-27 03:00:00+00:00,61761.0,25.8,2.59,-3.42,N.Y.C.
2019-07-27 04:00:00+00:00,61761.0,22.86,1.97,-4.36,N.Y.C.
2019-07-27 05:00:00+00:00,61761.0,20.97,1.69,-4.44,N.Y.C.
2019-07-27 06:00:00+00:00,61761.0,18.78,1.56,-3.64,N.Y.C.
2019-07-27 07:00:00+00:00,61761.0,17.41,1.45,-2.99,N.Y.C.
2019-07-27 08:00:00+00:00,61761.0,16.95,1.39,-2.84,N.Y.C.
2019-07-27 09:00:00+00:00,61761.0,16.68,1.36,-2.48,N.Y.C.
2019-07-27 10:00:00+00:00,61761.0,18.43,1.44,-3.81,N.Y.C.
2019-07-27 11:00:00+00:00,61761.0,19.34,1.74,-3.18,N.Y.C.
2019-07-27 12:00:00+00:00,61761.0,19.95,2.34,-0.05,N.Y.C.
2019-07-27 13:00:00+00:00,61761.0,22.71,2.7,-0.13,N.Y.C.
2019-07-27 14:00:00+00:00,61761.0,29.39,2.82,-5.36,N.Y.C.
2019-07-27 15:00:00+00:00,61761.0,29.62,3.03,-3.44,N.Y.C.
2019-07-27 16:00:00+00:00,61761.0,28.88,3.2,-1.08,N.Y.C.
2019-07-27 17:00:00+00:00,61761.0,31.57,3.44,-1.01,N.Y.C.
2019-07-27 18:00:00+00:00,61761.0,33.77,3.7,-1.55,N.Y.C.
2019-07-27 19:00:00+00:00,61761.0,34.99,3.82,-0.83,N.Y.C.
2019-07-27 20:00:00+00:00,61761.0,41.22,4.27,-3.63,N.Y.C.
2019-07-27 21:00:00+00:00,61761.0,38.2,4.16,-0.17,N.Y.C.
2019-07-27 22:00:00+00:00,61761.0,33.85,3.61,-0.12,N.Y.C.
2019-07-27 23:00:00+00:00,61761.0,31.9,3.47,-0.89,N.Y.C.
2019-07-28 00:00:00+00:00,61761.0,31.12,3.27,-1.67,N.Y.C.
2019-07-28 01:00:00+00:00,61761.0,29.0,3.19,-1.05,N.Y.C.
2019-07-28 02:00:00+00:00,61761.0,26.24,3.02,-1.62,N.Y.C.
2019-07-28 03:00:00+00:00,61761.0,22.99,2.17,-4.6,N.Y.C.
2019-07-28 04:00:00+00:00,61761.0,23.38,2.01,-4.88,N.Y.C.
2019-07-28 05:00:00+00:00,61761.0,20.49,1.91,-3.06,N.Y.C.
2019-07-28 06:00:00+00:00,61761.0,18.77,1.54,-4.13,N.Y.C.
2019-07-28 07:00:00+00:00,61761.0,18.07,1.45,-3.83,N.Y.C.
2019-07-28 08:00:00+00:00,61761.0,16.67,1.46,-2.3,N.Y.C.
2019-07-28 09:00:00+00:00,61761.0,15.52,1.44,-1.07,N.Y.C.
2019-07-28 10:00:00+00:00,61761.0,16.29,1.47,-1.71,N.Y.C.
2019-07-28 11:00:00+00:00,61761.0,17.75,1.94,-0.02,N.Y.C.
2019-07-28 12:00:00+00:00,61761.0,20.11,2.3,0.0,N.Y.C.
2019-07-28 13:00:00+00:00,61761.0,23.74,2.53,-2.0,N.Y.C.
2019-07-28 14:00:00+00:00,61761.0,26.21,2.72,-2.56,N.Y.C.
2019-07-28 15:00:00+00:00,61761.0,29.68,3.02,-3.06,N.Y.C.
2019-07-28 16:00:00+00:00,61761.0,33.03,3.21,-4.59,N.Y.C.
2019-07-28 17:00:00+00:00,61761.0,35.25,3.58,-3.92,N.Y.C.
2019-07-28 18:00:00+00:00,61761.0,36.98,3.76,-3.58,N.Y.C.
2019-07-28 19:00:00+00:00,61761.0,39.74,4.11,-3.98,N.Y.C.
2019-07-28 20:00:00+00:00,61761.0,44.0,4.3,-6.85,N.Y.C.
2019-07-28 21:00:00+00:00,61761.0,43.41,4.31,-5.47,N.Y.C.
2019-07-28 22:00:00+00:00,61761.0,40.46,4.14,-2.94,N.Y.C.
2019-07-28 23:00:00+00:00,61761.0,39.67,3.67,-5.89,N.Y.C.
2019-07-29 00:00:00+00:00,61761.0,36.61,3.6,-3.51,N.Y.C.
2019-07-29 01:00:00+00:00,61761.0,34.62,3.52,-4.03,N.Y.C.
2019-07-29 02:00:00+00:00,61761.0,32.02,3.17,-5.19,N.Y.C.
2019-07-29 03:00:00+00:00,61761.0,26.67,2.76,-2.84,N.Y.C.
2019-07-29 04:00:00+00:00,61761.0,26.52,2.46,-4.99,N.Y.C.
2019-07-29 05:00:00+00:00,61761.0,22.61,2.32,-1.99,N.Y.C.
2019-07-29 06:00:00+00:00,61761.0,20.97,2.18,-1.22,N.Y.C.
2019-07-29 07:00:00+00:00,61761.0,20.02,2.04,-1.36,N.Y.C.
2019-07-29 08:00:00+00:00,61761.0,19.96,2.03,-1.27,N.Y.C.
2019-07-29 09:00:00+00:00,61761.0,21.23,2.09,-1.99,N.Y.C.
2019-07-29 10:00:00+00:00,61761.0,23.01,2.31,-3.04,N.Y.C.
2019-07-29 11:00:00+00:00,61761.0,27.71,2.91,-3.13,N.Y.C.
2019-07-29 12:00:00+00:00,61761.0,29.91,3.2,-2.67,N.Y.C.
2019-07-29 13:00:00+00:00,61761.0,33.21,3.32,-4.58,N.Y.C.
2019-07-29 14:00:00+00:00,61761.0,36.98,3.51,-6.09,N.Y.C.
2019-07-29 15:00:00+00:00,61761.0,44.95,3.7,-11.14,N.Y.C.
2019-07-29 16:00:00+00:00,61761.0,41.94,3.94,-5.43,N.Y.C.
2019-07-29 17:00:00+00:00,61761.0,44.28,4.31,-4.65,N.Y.C.
2019-07-29 18:00:00+00:00,61761.0,47.08,4.88,-2.2,N.Y.C.
2019-07-29 19:00:00+00:00,61761.0,53.93,5.62,-5.38,N.Y.C.
2019-07-29 20:00:00+00:00,61761.0,58.68,6.24,-5.57,N.Y.C.
2019-07-29 21:00:00+00:00,61761.0,58.95,6.18,-5.56,N.Y.C.
2019-07-29 22:00:00+00:00,61761.0,45.54,4.76,-2.34,N.Y.C.
2019-07-29 23:00:00+00:00,61761.0,45.0,4.34,-6.46,N.Y.C.
2019-07-30 00:00:00+00:00,61761.0,49.78,4.12,-13.72,N.Y.C.
2019-07-30 01:00:00+00:00,61761.0,37.51,3.94,-4.19,N.Y.C.
2019-07-30 02:00:00+00:00,61761.0,34.06,3.63,-4.73,N.Y.C.
2019-07-30 03:00:00+00:00,61761.0,30.32,2.84,-6.93,N.Y.C.
2019-07-30 04:00:00+00:00,61761.0,27.58,2.73,-4.91,N.Y.C.
2019-07-30 05:00:00+00:00,61761.0,23.45,2.45,-2.11,N.Y.C.
2019-07-30 06:00:00+00:00,61761.0,20.97,2.17,-2.07,N.Y.C.
2019-07-30 07:00:00+00:00,61761.0,19.87,2.07,-1.61,N.Y.C.
2019-07-30 08:00:00+00:00,61761.0,19.96,2.07,-1.43,N.Y.C.
2019-07-30 09:00:00+00:00,61761.0,21.17,2.09,-2.37,N.Y.C.
2019-07-30 10:00:00+00:00,61761.0,23.15,2.36,-2.88,N.Y.C.
2019-07-30 11:00:00+00:00,61761.0,25.56,3.04,-0.62,N.Y.C.
2019-07-30 12:00:00+00:00,61761.0,29.91,3.37,-2.09,N.Y.C.
2019-07-30 13:00:00+00:00,61761.0,33.5,3.59,-3.91,N.Y.C.
2019-07-30 14:00:00+00:00,61761.0,34.95,3.51,-5.06,N.Y.C.
2019-07-30 15:00:00+00:00,61761.0,39.19,3.89,-5.37,N.Y.C.
2019-07-30 16:00:00+00:00,61761.0,42.44,4.52,-4.2,N.Y.C.
2019-07-30 17:00:00+00:00,61761.0,49.64,4.6,-10.21,N.Y.C.
2019-07-30 18:00:00+00:00,61761.0,52.53,5.05,-9.79,N.Y.C.
2019-07-30 19:00:00+00:00,61761.0,55.57,5.07,-12.93,N.Y.C.
2019-07-30 20:00:00+00:00,61761.0,62.15,5.53,-15.95,N.Y.C.
2019-07-30 21:00:00+00:00,61761.0,60.73,5.17,-17.0,N.Y.C.
2019-07-30 22:00:00+00:00,61761.0,43.97,4.73,-4.17,N.Y.C.
2019-07-30 23:00:00+00:00,61761.0,39.67,4.34,-3.92,N.Y.C.
2019-07-31 00:00:00+00:00,61761.0,37.85,4.04,-4.71,N.Y.C.
2019-07-31 01:00:00+00:00,61761.0,36.44,3.7,-6.49,N.Y.C.
2019-07-31 02:00:00+00:00,61761.0,34.43,3.28,-7.87,N.Y.C.
2019-07-31 03:00:00+00:00,61761.0,29.49,2.63,-7.23,N.Y.C.
2019-07-31 04:00:00+00:00,61761.0,27.6,2.49,-4.88,N.Y.C.
2019-07-31 05:00:00+00:00,61761.0,22.9,2.24,-2.41,N.Y.C.
2019-07-31 06:00:00+00:00,61761.0,21.4,1.93,-3.69,N.Y.C.
2019-07-31 07:00:00+00:00,61761.0,20.28,1.95,-2.49,N.Y.C.
2019-07-31 08:00:00+00:00,61761.0,20.29,2.11,-0.86,N.Y.C.
2019-07-31 09:00:00+00:00,61761.0,21.53,2.22,-1.28,N.Y.C.
2019-07-31 10:00:00+00:00,61761.0,22.74,2.16,-3.7,N.Y.C.
2019-07-31 11:00:00+00:00,61761.0,24.89,2.8,-0.42,N.Y.C.
2019-07-31 12:00:00+00:00,61761.0,28.73,3.0,-1.35,N.Y.C.
2019-07-31 13:00:00+00:00,61761.0,31.52,3.25,-1.61,N.Y.C.
2019-07-31 14:00:00+00:00,61761.0,31.81,3.26,-0.46,N.Y.C.
2019-07-31 15:00:00+00:00,61761.0,34.18,3.49,-0.06,N.Y.C.
2019-07-31 16:00:00+00:00,61761.0,39.44,4.04,-4.08,N.Y.C.
2019-07-31 17:00:00+00:00,61761.0,45.0,4.63,-6.58,N.Y.C.
2019-07-31 18:00:00+00:00,61761.0,47.78,5.12,-6.38,N.Y.C.
2019-07-31 19:00:00+00:00,61761.0,56.5,4.72,-18.81,N.Y.C.
2019-07-31 20:00:00+00:00,61761.0,56.43,4.94,-16.68,N.Y.C.
2019-07-31 21:00:00+00:00,61761.0,51.0,4.8,-12.61,N.Y.C.
2019-07-31 22:00:00+00:00,61761.0,44.0,4.64,-7.78,N.Y.C.
2019-07-31 23:00:00+00:00,61761.0,37.71,4.25,-4.15,N.Y.C.
2019-08-01 00:00:00+00:00,61761.0,36.1,3.8,-4.37,N.Y.C.
2019-08-01 01:00:00+00:00,61761.0,34.18,3.54,-4.38,N.Y.C.
2019-08-01 02:00:00+00:00,61761.0,32.0,3.12,-6.1,N.Y.C.
2019-08-01 03:00:00+00:00,61761.0,26.15,2.81,-2.22,N.Y.C.
2019-08-01 04:00:00+00:00,61761.0,26.38,2.64,-3.4,N.Y.C.
2019-08-01 05:00:00+00:00,61761.0,22.56,2.43,-1.56,N.Y.C.
2019-08-01 06:00:00+00:00,61761.0,19.49,2.15,-0.17,N.Y.C.
2019-08-01 07:00:00+00:00,61761.0,18.81,2.0,-0.17,N.Y.C.
2019-08-01 08:00:00+00:00,61761.0,18.97,2.05,0.0,N.Y.C.
2019-08-01 09:00:00+00:00,61761.0,19.55,2.12,-0.01,N.Y.C.
2019-08-01 10:00:00+00:00,61761.0,21.09,2.36,-0.04,N.Y.C.
2019-08-01 11:00:00+00:00,61761.0,23.17,2.46,-1.01,N.Y.C.
2019-08-01 12:00:00+00:00,61761.0,26.81,2.72,-2.5,N.Y.C.
2019-08-01 13:00:00+00:00,61761.0,29.48,2.93,-3.26,N.Y.C.
2019-08-01 14:00:00+00:00,61761.0,29.94,3.05,-1.89,N.Y.C.
2019-08-01 15:00:00+00:00,61761.0,31.93,3.42,-1.15,N.Y.C.
2019-08-01 16:00:00+00:00,61761.0,34.12,3.67,-1.28,N.Y.C.
2019-08-01 17:00:00+00:00,61761.0,38.38,3.68,-3.8,N.Y.C.
2019-08-01 18:00:00+00:00,61761.0,39.9,3.95,-2.98,N.Y.C.
2019-08-01 19:00:00+00:00,61761.0,42.11,4.35,-3.26,N.Y.C.
2019-08-01 20:00:00+00:00,61761.0,45.51,4.89,-2.74,N.Y.C.
2019-08-01 21:00:00+00:00,61761.0,44.61,4.83,-2.86,N.Y.C.
2019-08-01 22:00:00+00:00,61761.0,41.06,4.02,-5.86,N.Y.C.
2019-08-01 23:00:00+00:00,61761.0,34.81,3.67,-2.2,N.Y.C.
2019-08-02 00:00:00+00:00,61761.0,32.98,3.61,-2.04,N.Y.C.
2019-08-02 01:00:00+00:00,61761.0,31.98,3.3,-2.87,N.Y.C.
2019-08-02 02:00:00+00:00,61761.0,28.05,2.84,-3.9,N.Y.C.
2019-08-02 03:00:00+00:00,61761.0,25.78,2.65,-3.03,N.Y.C.
2019-08-02 04:00:00+00:00,61761.0,25.07,2.61,-2.23,N.Y.C.
2019-08-02 05:00:00+00:00,61761.0,21.47,2.42,-0.01,N.Y.C.
2019-08-02 06:00:00+00:00,61761.0,18.92,2.16,0.0,N.Y.C.
2019-08-02 07:00:00+00:00,61761.0,18.55,2.05,0.0,N.Y.C.
2019-08-02 08:00:00+00:00,61761.0,18.58,2.03,0.0,N.Y.C.
2019-08-02 09:00:00+00:00,61761.0,18.96,2.06,0.0,N.Y.C.
2019-08-02 10:00:00+00:00,61761.0,21.79,2.32,-1.05,N.Y.C.
2019-08-02 11:00:00+00:00,61761.0,23.0,2.5,-1.01,N.Y.C.
2019-08-02 12:00:00+00:00,61761.0,25.35,2.9,-0.28,N.Y.C.
2019-08-02 13:00:00+00:00,61761.0,28.93,3.01,-2.56,N.Y.C.
2019-08-02 14:00:00+00:00,61761.0,29.87,3.12,-2.04,N.Y.C.
2019-08-02 15:00:00+00:00,61761.0,31.38,3.42,-1.03,N.Y.C.
2019-08-02 16:00:00+00:00,61761.0,33.05,3.53,-0.62,N.Y.C.
2019-08-02 17:00:00+00:00,61761.0,35.86,3.7,-0.51,N.Y.C.
2019-08-02 18:00:00+00:00,61761.0,37.69,4.0,-0.38,N.Y.C.
2019-08-02 19:00:00+00:00,61761.0,39.76,4.39,-0.01,N.Y.C.
2019-08-02 20:00:00+00:00,61761.0,45.3,4.69,-3.06,N.Y.C.
2019-08-02 21:00:00+00:00,61761.0,41.81,4.58,-0.01,N.Y.C.
2019-08-02 22:00:00+00:00,61761.0,36.41,3.85,-0.46,N.Y.C.
2019-08-02 23:00:00+00:00,61761.0,33.57,3.56,-0.78,N.Y.C.
2019-08-03 00:00:00+00:00,61761.0,31.46,3.44,-0.93,N.Y.C.
2019-08-03 01:00:00+00:00,61761.0,30.73,3.32,-1.5,N.Y.C.
2019-08-03 02:00:00+00:00,61761.0,27.15,2.97,-1.72,N.Y.C.
2019-08-03 03:00:00+00:00,61761.0,25.48,2.69,-2.26,N.Y.C.
2019-08-03 04:00:00+00:00,61761.0,23.1,2.31,-3.11,N.Y.C.
2019-08-03 05:00:00+00:00,61761.0,22.04,2.18,-2.4,N.Y.C.
2019-08-03 06:00:00+00:00,61761.0,19.82,1.98,-1.87,N.Y.C.
2019-08-03 07:00:00+00:00,61761.0,18.98,1.74,-2.81,N.Y.C.
2019-08-03 08:00:00+00:00,61761.0,18.68,1.79,0.0,N.Y.C.
2019-08-03 09:00:00+00:00,61761.0,19.29,1.35,0.0,N.Y.C.
2019-08-03 10:00:00+00:00,61761.0,19.42,1.55,-0.01,N.Y.C.
2019-08-03 11:00:00+00:00,61761.0,21.27,1.56,-2.37,N.Y.C.
2019-08-03 12:00:00+00:00,61761.0,22.77,2.01,0.0,N.Y.C.
2019-08-03 13:00:00+00:00,61761.0,26.17,2.14,-1.5,N.Y.C.
2019-08-03 14:00:00+00:00,61761.0,28.34,2.16,-2.19,N.Y.C.
2019-08-03 15:00:00+00:00,61761.0,30.96,2.36,-1.81,N.Y.C.
2019-08-03 16:00:00+00:00,61761.0,32.38,2.61,-1.07,N.Y.C.
2019-08-03 17:00:00+00:00,61761.0,33.48,2.73,-0.1,N.Y.C.
2019-08-03 18:00:00+00:00,61761.0,35.0,2.88,-0.47,N.Y.C.
2019-08-03 19:00:00+00:00,61761.0,36.54,3.02,0.0,N.Y.C.
2019-08-03 20:00:00+00:00,61761.0,41.22,3.29,-1.74,N.Y.C.
2019-08-03 21:00:00+00:00,61761.0,47.79,3.36,-7.16,N.Y.C.
2019-08-03 22:00:00+00:00,61761.0,35.3,2.73,-0.06,N.Y.C.
2019-08-03 23:00:00+00:00,61761.0,33.84,2.58,-0.6,N.Y.C.
2019-08-04 00:00:00+00:00,61761.0,32.03,2.51,-0.69,N.Y.C.
2019-08-04 01:00:00+00:00,61761.0,30.14,2.43,-1.03,N.Y.C.
2019-08-04 02:00:00+00:00,61761.0,27.44,2.22,-1.59,N.Y.C.
2019-08-04 03:00:00+00:00,61761.0,26.6,2.11,-1.84,N.Y.C.
2019-08-04 04:00:00+00:00,61761.0,25.53,1.94,-1.5,N.Y.C.
2019-08-04 05:00:00+00:00,61761.0,22.51,1.69,-1.88,N.Y.C.
2019-08-04 06:00:00+00:00,61761.0,21.01,1.68,-0.01,N.Y.C.
2019-08-04 07:00:00+00:00,61761.0,19.56,1.53,-0.06,N.Y.C.
2019-08-04 08:00:00+00:00,61761.0,18.72,1.39,0.0,N.Y.C.
2019-08-04 09:00:00+00:00,61761.0,18.31,1.32,-0.29,N.Y.C.
2019-08-04 10:00:00+00:00,61761.0,18.52,1.21,-2.24,N.Y.C.
2019-08-04 11:00:00+00:00,61761.0,18.68,1.25,-3.0,N.Y.C.
2019-08-04 12:00:00+00:00,61761.0,20.45,1.72,-0.85,N.Y.C.
2019-08-04 13:00:00+00:00,61761.0,22.51,2.01,-0.01,N.Y.C.
2019-08-04 14:00:00+00:00,61761.0,25.86,2.13,-1.8,N.Y.C.
2019-08-04 15:00:00+00:00,61761.0,28.12,2.39,-1.08,N.Y.C.
2019-08-04 16:00:00+00:00,61761.0,29.98,2.58,-0.82,N.Y.C.
2019-08-04 17:00:00+00:00,61761.0,31.56,2.78,-0.4,N.Y.C.
2019-08-04 18:00:00+00:00,61761.0,33.47,2.9,-0.37,N.Y.C.
2019-08-04 19:00:00+00:00,61761.0,46.68,3.3,-11.02,N.Y.C.
2019-08-04 20:00:00+00:00,61761.0,46.68,3.47,-8.14,N.Y.C.
2019-08-04 21:00:00+00:00,61761.0,43.37,3.71,-2.57,N.Y.C.
2019-08-04 22:00:00+00:00,61761.0,35.83,3.61,-0.25,N.Y.C.
2019-08-04 23:00:00+00:00,61761.0,32.91,3.34,-0.8,N.Y.C.
2019-08-05 00:00:00+00:00,61761.0,31.69,3.52,-0.9,N.Y.C.
2019-08-05 01:00:00+00:00,61761.0,29.39,3.29,-2.12,N.Y.C.
2019-08-05 02:00:00+00:00,61761.0,26.45,2.88,-2.86,N.Y.C.
2019-08-05 03:00:00+00:00,61761.0,24.02,2.5,-3.1,N.Y.C.
